,follower
2019-12-28,63964
2019-12-29,64133
2019-12-30,64250
2019-12-31,64320
2020-01-01,64444
2020-01-02,64579
2020-01-03,64698
2020-01-04,64847
2020-01-05,64990
2020-01-06,65107
2020-01-07,65194
2020-01-08,65351
2020-01-09,65506
2020-01-10,65855
2020-01-11,66098
2020-01-12,66410
2020-01-13,66606
2020-01-14,66720
2020-01-15,66913
2020-01-16,67546
2020-01-17,67646
2020-01-18,67723
2020-01-19,67776
2020-01-20,67829
2020-01-21,68014
2020-01-22,68073
2020-01-23,68498
2020-01-24,68889
2020-01-25,69747
2020-01-26,70557
2020-01-27,71762
2020-01-28,72760
2020-01-29,72951
2020-01-30,73163
2020-01-31,73442
2020-02-01,73836
2020-02-02,74120
2020-02-03,74505
2020-02-04,74716
2020-02-05,74887
2020-02-06,75051
2020-02-07,75365
2020-02-08,75641
2020-02-09,75804
2020-02-10,76050
2020-02-11,76188
2020-02-12,76371
2020-02-13,76529
2020-02-14,76778
2020-02-15,76925
2020-02-16,77127
2020-02-17,77337
2020-02-18,77761
2020-02-19,77885
2020-02-20,78233
2020-02-21,78511
2020-02-22,78775
2020-02-23,79556
2020-02-24,80349
2020-02-25,80662
2020-02-26,80919
2020-02-27,81130
2020-02-28,81247
2020-02-29,81548
2020-03-01,81795
2020-03-02,82055
2020-03-03,82248
2020-03-04,82422
2020-03-05,82543
2020-03-06,82649
2020-03-07,82825
2020-03-08,83513
2020-03-09,84058
2020-03-10,84161
2020-03-11,84484
2020-03-12,84641
2020-03-13,87773
2020-03-14,90048
2020-03-15,91126
2020-03-16,92183
2020-03-17,92676
2020-03-18,93316
2020-03-19,93813
2020-03-20,94217
2020-03-21,94362
2020-03-22,94698
2020-03-23,95014
2020-03-24,95267
2020-03-25,95494
2020-03-26,95826
2020-03-27,96705
2020-03-28,97483
2020-03-29,98260
2020-03-30,98457
2020-03-31,98731
2020-04-01,99078
2020-04-02,99361
2020-04-03,99591
2020-04-04,99744
2020-04-05,100146
2020-04-06,100587
2020-04-07,101082
2020-04-08,101359
2020-04-09,101522
2020-04-10,102353
2020-04-11,102619
2020-04-12,102948
2020-04-13,103218
2020-04-14,103414
2020-04-15,104041
2020-04-16,105004
2020-04-17,105170
2020-04-18,105331
2020-04-19,105555
2020-04-20,105829
2020-04-21,106113
2020-04-22,106318
2020-04-23,106937
2020-04-24,109653
2020-04-25,113659
2020-04-26,114047
2020-04-27,114414
2020-04-28,114698
2020-04-29,115028
2020-04-30,115383
2020-05-01,115632
2020-05-02,115866
2020-05-03,116089
2020-05-04,116252
2020-05-05,116536
2020-05-06,117170
2020-05-07,117874
2020-05-08,118010
2020-05-09,118212
2020-05-10,118376
2020-05-11,118420
2020-05-12,119156
2020-05-13,119494
2020-05-14,121130
2020-05-15,122136
2020-05-16,122479
2020-05-17,123405
2020-05-18,123602
2020-05-19,123884
2020-05-20,124214
2020-05-21,124408
2020-05-22,124605
2020-05-23,124891
2020-05-24,125356
2020-05-25,125492
2020-05-26,125804
2020-05-27,126839
2020-05-28,127976
2020-05-29,128240
2020-05-30,129045
2020-05-31,129466
2020-06-01,129599
2020-06-02,129807
2020-06-03,129957
2020-06-04,130017
2020-06-05,130115
2020-06-06,130315
2020-06-07,130492
2020-06-08,130559
2020-06-09,130649
2020-06-10,130754
2020-06-11,130828
2020-06-12,130896
2020-06-13,130937
2020-06-14,131077
2020-06-15,131478
2020-06-16,131606
2020-06-17,131747
2020-06-18,131874
2020-06-19,132479
2020-06-20,132948
2020-06-21,133268
2020-06-22,133515
2020-06-23,133762
2020-06-24,134276
2020-06-25,134523
2020-06-26,135565
2020-06-27,135976
2020-06-28,136152
2020-06-29,136376
2020-06-30,136503
2020-07-01,136657
2020-07-02,136716
2020-07-03,137258
2020-07-04,137464
2020-07-05,137742
2020-07-06,137941
2020-07-07,138164
2020-07-08,138332
2020-07-09,138441
2020-07-10,138717
2020-07-11,138909
2020-07-12,139120
2020-07-13,139318
2020-07-14,139444
2020-07-15,139900
2020-07-16,140331
2020-07-17,140901
2020-07-18,143272
2020-07-19,143891
2020-07-20,144199
2020-07-21,144378
2020-07-22,144687
2020-07-23,145241
2020-07-24,145616
2020-07-25,146435
2020-07-26,146965
2020-07-27,147175
2020-07-28,147447
2020-07-29,147855
2020-07-30,147973
2020-07-31,148170
2020-08-01,148379
2020-08-02,148711
2020-08-03,148798
2020-08-05,149609
2020-08-06,149944
2020-08-07,150639
2020-08-08,151100
2020-08-09,151801
2020-08-16,153915
2020-08-17,154407
2020-08-18,154670
2020-08-19,155347
2020-08-20,155901
2020-08-21,157088
2020-08-22,157706
2020-08-23,159484
2020-08-24,160171
2020-08-25,160663
2020-08-26,160966
2020-08-27,161159
2020-08-28,161494
2020-08-29,161773
2020-08-30,162750
2020-08-31,164653
2020-09-01,164766
2020-09-02,165092
2020-09-03,165324
2020-09-04,165772
2020-09-05,166747
2020-09-06,167101
2020-09-07,167256
2020-09-08,167369
2020-09-09,167508
2020-09-10,167753
2020-09-11,167868
2020-09-12,168073
2020-09-13,168277
2020-09-14,168426
2020-09-15,168480
2020-09-16,168567
2020-09-17,168675
2020-09-18,168913
2020-09-19,169068
2020-09-20,169268
2020-09-21,169387
2020-09-22,169463
2020-09-23,169537
2020-09-24,169574
2020-09-25,172721
2020-09-26,174661
2020-09-27,175035
2020-09-28,175623
2020-09-29,175986
2020-09-30,176301
2020-10-01,177949
2020-10-02,180010
2020-10-03,181059
2020-10-04,181610
2020-10-05,182316
2020-10-06,182757
2020-10-07,183707
2020-10-08,184262
2020-10-09,183828
2020-10-10,183309
2020-10-11,183268
2020-10-12,183273
2020-10-13,183272
2020-10-14,183389
2020-10-15,183462
2020-10-16,183598
2020-10-17,183715
2020-10-18,183835
2020-10-19,183673
2020-10-20,183820
2020-10-21,183983
2020-10-22,184024
2020-10-23,185208
2020-10-24,186641
2020-10-25,187002
2020-10-26,187858
2020-10-27,188231
2020-10-28,188545
2020-10-29,188698
2020-10-30,188931
2020-10-31,189047
2020-11-01,189123
2020-11-02,189167
2020-11-03,189275
2020-11-04,189425
2020-11-05,189545
2020-11-06,189980
2020-11-07,190718
2020-11-08,191036
2020-11-09,191786
2020-11-10,192031
2020-11-11,192221
2020-11-12,192675
2020-11-13,192978
2020-11-14,194542
2020-11-15,194768
2020-11-16,194883
2020-11-17,195163
2020-11-18,195554
2020-11-19,195827
2020-11-20,196693
2020-11-21,198115
2020-11-22,198535
2020-11-23,199073
2020-11-24,199292
2020-11-25,199713
2020-11-26,200032
2020-11-27,200418
2020-11-28,200694
2020-11-29,201160
2020-11-30,201378
2020-12-01,201600
2020-12-02,201807
2020-12-03,202076
2020-12-04,202467
2020-12-05,202619
2020-12-06,202857
2020-12-07,203140
2020-12-08,203984
2020-12-09,204563
2020-12-10,205228
2020-12-11,206152
2020-12-12,207275
2020-12-13,207710
2020-12-14,207980
2020-12-15,208268
2020-12-16,208538
2020-12-17,208915
2020-12-18,209996
2020-12-19,212212
2020-12-20,213181
2020-12-21,213754
2020-12-22,214020
2020-12-23,214454
2020-12-24,214909
2020-12-25,215378
2020-12-26,215992
2020-12-27,216730
2020-12-28,218237
2020-12-29,219038
2020-12-30,219795
2020-12-31,220363
2021-01-01,220818
2021-01-02,221094
2021-01-03,221340
2021-01-04,221604
2021-01-05,221842
2021-01-06,222464
2021-01-07,222794
2021-01-08,223051
2021-01-09,223522
2021-01-10,223961
2021-01-11,224077
2021-01-13,224281
2021-01-14,224404
2021-01-15,224530
2021-01-16,224623
2021-01-17,224872
2021-01-18,225007
2021-01-19,225333
2021-01-20,225410
2021-01-21,225488
2021-01-22,225623
2021-01-23,225709
2021-01-24,225825
2021-01-25,225862
2021-01-26,226018
2021-01-27,226217
2021-01-28,226300
2021-01-29,226592
2021-01-30,228599
2021-01-31,229217
2021-02-01,229341
2021-02-02,230509
2021-02-03,230624
2021-02-04,232015
2021-02-05,232323
2021-02-06,232786
2021-02-07,233693
2021-02-08,234616
2021-02-09,235704
2021-02-10,236294
2021-02-11,363510
2021-02-12,365179
2021-02-13,369412
2021-02-14,371670
2021-02-15,374279
2021-02-16,378039
2021-02-17,380873
2021-02-18,384341
2021-02-19,387157
2021-02-20,388286
2021-02-21,390713
2021-02-22,391905
2021-02-23,393686
2021-02-24,394330
2021-02-25,395519
2021-02-26,398219
2021-02-27,399622
2021-02-28,401276
2021-03-01,401696
2021-03-02,401959
2021-03-03,402118
2021-03-04,402445
2021-03-05,403436
2021-03-06,404197
2021-03-07,404693
2021-03-08,404895
2021-03-09,406020
2021-03-10,407753
2021-03-11,408244
2021-03-12,409423
2021-03-13,409918
2021-03-14,410448
2021-03-15,410334
2021-03-16,410453
2021-03-17,410574
2021-03-18,410537
2021-03-19,411085
2021-03-20,411353
2021-03-21,411881
2021-03-22,411952
2021-03-23,412114
2021-03-25,412467
2021-03-26,412727
2021-03-27,413214
2021-03-28,415759
2021-03-29,416665
2021-03-30,416665
2021-03-31,416589
2021-04-01,416508
2021-04-02,416322
2021-04-03,416196
2021-04-04,416168
2021-04-05,416165
2021-04-06,416165
2021-04-07,416127
2021-04-08,416088
2021-04-09,416129
2021-04-10,416129
2021-04-11,416571
2021-04-12,416377
2021-04-13,416417
2021-04-14,416497
2021-04-15,416878
2021-04-16,416880
2021-04-17,416879
2021-04-18,416879
2021-04-19,417126
2021-04-20,417328
2021-04-21,418272
2021-04-22,418858
2021-04-23,419471
2021-04-24,419680
2021-04-25,420619
2021-04-26,420016
2021-04-27,420561
2021-04-28,420961
2021-04-29,420999
2021-04-30,421795
2021-05-01,422221
2021-05-02,422116
2021-05-03,421949
2021-05-04,422451
2021-05-05,422525
2021-05-06,422770
2021-05-07,422973
2021-05-08,423047
2021-05-09,423161
2021-05-10,423392
2021-05-11,424460
2021-05-12,425220
2021-05-13,425217
2021-05-14,425350
2021-05-15,425235
2021-05-16,425192
2021-05-17,425282
2021-05-18,425559
2021-05-19,425772
2021-05-20,425937
2021-05-21,426048
2021-05-22,426285
2021-05-23,426445
2021-05-24,426716
2021-05-25,426755
2021-05-26,426924
2021-05-27,427103
2021-05-28,427657
2021-05-29,428786
2021-05-30,429563
2021-05-31,430097
2021-06-01,431059
2021-06-02,431786
2021-06-03,431973
2021-06-04,432167
2021-06-05,435207
2021-06-06,435405
2021-06-07,435831
2021-06-08,435997
2021-06-09,437479
2021-06-10,438375
2021-06-11,439124
2021-06-12,441553
2021-06-13,441804
2021-06-14,441872
2021-06-15,445825
2021-06-16,446153
2021-06-17,446393
2021-06-18,446593
2021-06-19,446556
2021-06-20,447990
2021-06-21,448187
2021-06-22,448474
2021-06-23,448672
2021-06-24,448789
2021-06-25,448945
2021-06-26,452252
2021-06-27,452347
2021-06-28,452834
2021-06-29,453484
2021-06-30,454294
2021-07-01,455485
2021-07-02,456496
2021-07-03,457597
2021-07-04,458467
2021-07-05,459383
2021-07-06,460339
2021-07-07,460980
2021-07-08,461788
2021-07-09,462710
2021-07-10,463420
2021-07-11,464209
2021-07-12,465744
2021-07-13,467919
2021-07-14,470345
2021-07-15,478084
2021-07-16,479305
2021-07-17,480335
2021-07-18,482234
2021-07-19,483706
2021-07-20,484893
2021-07-21,486223
2021-07-22,487831
2021-07-23,489586
2021-07-24,491637
2021-07-25,495572
2021-07-26,497508
2021-07-27,499236
2021-07-28,501759
2021-07-29,508017
2021-07-30,512021
2021-07-31,516064
2021-08-01,520604
2021-08-02,525170
2021-08-03,529436
2021-08-04,535262
2021-08-05,539623
2021-08-06,543589
2021-08-07,546862
2021-08-08,550769
2021-08-09,554255
2021-08-10,558121
2021-08-11,561788
2021-08-12,566450
2021-08-13,570309
2021-08-14,574529
2021-08-15,578441
2021-08-16,582035
2021-08-17,585245
2021-08-18,588723
2021-08-19,591910
2021-08-20,597521
2021-08-21,599401
2021-08-22,602169
2021-08-23,604701
2021-08-24,608326
2021-08-25,610934
2021-08-26,612704
2021-08-27,614729
2021-08-28,616228
2021-08-29,618197
2021-08-30,621438
2021-08-31,624651
2021-09-01,626915
2021-09-02,629245
2021-09-03,632283
2021-09-04,636465
2021-09-05,638631
2021-09-06,640431
2021-09-07,642658
2021-09-08,645422
2021-09-09,647613
2021-09-10,650239
2021-09-11,652802
2021-09-12,655569
2021-09-13,657793
2021-09-14,661538
2021-09-15,664100
2021-09-16,665607
2021-09-17,668068
2021-09-18,669421
2021-09-19,671980
2021-09-20,674498
2021-09-21,677353
2021-09-22,679689
2021-09-23,681169
2021-09-24,682700
2021-09-25,684083
2021-09-26,685742
2021-09-27,686854
2021-09-28,688988
2021-09-29,690144
2021-09-30,692468
2021-10-01,695318
2021-10-02,697089
2021-10-03,699938
2021-10-04,704152
2021-10-05,707914
2021-10-06,712232
2021-10-07,715689
2021-10-08,718053
2021-10-09,721193
2021-10-10,724105
2021-10-11,726623
2021-10-12,729546
2021-10-13,731117
2021-10-14,732624
2021-10-15,734797
2021-10-16,737131
2021-10-17,738517
2021-10-18,739553
2021-10-19,740584
2021-10-20,741952
2021-10-21,743999
2021-10-22,745031
2021-10-23,746993
2021-10-24,748942
2021-10-25,750556
2021-10-26,752105
2021-10-27,752886
2021-10-28,754218
2021-10-29,754598
2021-11-02,760803
2021-11-03,762036
2021-11-04,763118
2021-11-05,763761
2021-11-06,765093
2021-11-07,766320
2021-11-08,767224
2021-11-09,768813
2021-11-10,770269
2021-11-11,771926
2021-11-12,774778
2021-11-13,778055
2021-11-14,779634
2021-11-15,781358
2021-11-16,782997
2021-11-17,784657
2021-11-18,787148
2021-11-19,789245
2021-11-20,791645
2021-11-21,793121
2021-11-22,794567
2021-11-23,794728
2021-12-05,800328
2021-12-06,801741
2021-12-07,802539
2021-12-08,803876
2021-12-09,808612
2021-12-10,810332
2021-12-11,812391
2021-12-12,814502
2021-12-13,815706
2021-12-14,816358
2021-12-15,816781
2021-12-16,818604
2021-12-17,819252
2021-12-18,820512
2021-12-19,821614
2021-12-20,822460
2021-12-21,823128
2021-12-22,823838
2021-12-23,824817
2021-12-24,825757
2021-12-25,826489
2021-12-26,827650
2021-12-27,828437
2021-12-28,829058
2021-12-29,829889
2021-12-30,831287
2021-12-31,832322
2022-01-01,832696
2022-01-02,833720
2022-01-03,834795
2022-01-04,835610
2022-01-05,836348
2022-01-06,836980
2022-01-07,837331
2022-01-08,838081
2022-01-09,838880
2022-01-10,839768
2022-01-11,840517
2022-01-12,841148
2022-01-13,842193
2022-01-14,843330
2022-01-15,845321
2022-01-16,850698
2022-01-17,851985
2022-01-18,852893
2022-01-19,853955
2022-01-20,854917
2022-01-21,856304
2022-01-22,857303
2022-01-23,864245
2022-01-24,864775
2022-01-25,866422
2022-01-26,867070
2022-01-27,867625
2022-01-28,869225
2022-01-29,839222
2022-01-30,821964
2022-01-31,820451
2022-02-01,810900
2022-02-04,806980
2022-02-05,798975
2022-02-06,791789
2022-02-07,788388
2022-02-08,785698
2022-02-09,782812
2022-02-10,780856
2022-02-11,778276
2022-02-12,777351
2022-02-13,775591
2022-02-14,773932
2022-02-15,773008
2022-02-16,772488
2022-02-17,771776
2022-02-18,770851
2022-02-19,770083
2022-02-20,769368
2022-02-21,769107
2022-02-22,768519
2022-02-23,767939
2022-02-24,767618
2022-02-25,767432
2022-02-26,767085
2022-02-27,766888
2022-02-28,766788
2022-03-01,766512
2022-03-02,766415
2022-03-03,766058
2022-03-04,765581
2022-03-05,765468
2022-03-06,765105
2022-03-07,764810
2022-03-08,764479
2022-03-09,764256
2022-03-10,763690
2022-03-11,762700
2022-03-12,762682
2022-03-13,762105
2022-03-14,764604
2022-03-15,764516
2022-03-16,764403
2022-03-17,764036
2022-03-18,763911
2022-03-19,765281
2022-03-20,767585
2022-03-21,766741
2022-03-22,766797
2022-03-23,766516
2022-03-24,766321
2022-03-25,766045
2022-03-26,765882
2022-03-27,765139
2022-03-28,765249
2022-03-29,765913
2022-03-30,765726
2022-03-31,765523
2022-04-01,766123
2022-04-02,766023
2022-04-03,765744
2022-04-04,765435
2022-04-05,765217
2022-04-06,764995
2022-04-07,764786
2022-04-08,764493
2022-04-09,764318
2022-04-10,764104
2022-04-11,764917
2022-04-12,765289
2022-04-13,766722
2022-04-14,766665
2022-04-15,766943
2022-04-16,766980
2022-04-17,766856
2022-04-18,766658
2022-04-19,766541
2022-04-20,766206
2022-04-21,766159
2022-04-22,767189
2022-04-23,767368
2022-04-24,767872
2022-04-25,767584
2022-04-26,767444
2022-04-27,766612
2022-04-28,766412
2022-04-29,765960
2022-04-30,765513
2022-05-01,765883
2022-05-02,765674
2022-05-03,765282
2022-05-04,764862
2022-05-05,764660
2022-05-06,764540
2022-05-07,764301
2022-05-08,764151
2022-05-09,763492
2022-05-10,763135
2022-05-11,762755
2022-05-12,763645
2022-05-13,763680
2022-05-14,763880
2022-05-15,763964
2022-05-16,764702
2022-05-17,765036
2022-05-18,765145
2022-05-20,765268
2022-05-21,765424
2022-05-22,765577
2022-05-23,765576
2022-05-24,765412
2022-05-25,765720
2022-05-26,765847
2022-05-27,765626
2022-05-28,765707
2022-05-29,765869
2022-05-30,765723
2022-05-31,766111
2022-06-01,765855
2022-06-02,765858
2022-06-03,765897
2022-06-04,766064
2022-06-05,765989
2022-06-06,766171
2022-06-07,766246
2022-06-08,766360
2022-06-09,766432
2022-06-10,766664
2022-06-11,766958
2022-06-12,768589
2022-06-13,768772
2022-06-14,768734
2022-06-15,773827
2022-06-16,773849
2022-06-17,774103
2022-06-18,774243
2022-06-19,774550
2022-06-20,774793
2022-06-21,775397
2022-06-22,775748
2022-06-23,776124
2022-06-24,777279
2022-06-25,779222
2022-06-26,779732
2022-06-27,780181
2022-06-28,780693
2022-06-29,780871
2022-06-30,781020
2022-07-01,781092
2022-07-02,781172
2022-07-03,781245
2022-07-04,781276
2022-07-05,781349
2022-07-06,781425
2022-07-07,779825
2022-07-08,774976
2022-07-09,771232
2022-07-10,771070
2022-07-11,771220
2022-07-12,773080
2022-07-13,774214
2022-07-14,774967
2022-07-15,778839
2022-07-16,778930
2022-07-17,778978
2022-07-18,779092
2022-07-19,779772
2022-07-20,780566
2022-07-21,780677
2022-07-22,781307
2022-07-23,781730
2022-07-24,781814
2022-07-25,782587
2022-07-26,782917
2022-07-27,782992
2022-07-28,783143
2022-07-29,783294
2022-07-30,783254
2022-07-31,783328
2022-08-01,783402
2022-08-02,783478
2022-08-03,783629
2022-08-04,784274
2022-08-05,784656
2022-08-06,784873
2022-08-07,784943
2022-08-08,785052
2022-08-09,785125
2022-08-10,785344
2022-08-11,785564
2022-08-12,785909
2022-08-13,786487
2022-08-14,787139
2022-08-15,787501
2022-08-16,787577
2022-08-17,787651
2022-08-18,787659
2022-08-19,789622
2022-08-20,789870
2022-08-21,789874
2022-08-22,790577
2022-08-23,791678
2022-08-24,791997
2022-08-25,792257
2022-08-26,792514
2022-08-27,792932
2022-08-28,794329
2022-08-29,794863
2022-08-30,795014
2022-08-31,795644
2022-09-01,797927
2022-09-02,798605
2022-09-03,800786
2022-09-04,802058
2022-09-05,802955
2022-09-06,803323
2022-09-07,803980
2022-09-08,805171
2022-09-09,806068
