,follower
2021-01-05,145273
2021-01-06,145262
2021-01-07,145246
2021-01-09,145226
2021-01-10,145223
2021-01-11,145259
2021-01-12,145223
2021-01-13,145210
2021-01-15,145222
2021-01-16,145185
2021-01-17,145149
2021-01-18,145095
2021-01-19,145059
2021-01-21,145053
2021-01-22,145046
2021-01-23,145083
2021-01-24,145119
2021-01-25,145155
2021-01-26,145160
2021-01-27,145158
2021-01-29,145144
2021-01-30,145196
2021-02-01,145264
2021-02-02,145300
2021-02-03,145336
2021-02-04,145326
2021-02-05,145357
2021-02-07,145284
2021-02-08,145248
2021-02-09,145172
2021-02-10,145133
2021-02-11,145092
2021-02-12,145087
2021-02-13,145066
2021-02-15,145054
2021-02-16,144978
2021-02-17,144939
2021-02-18,144914
2021-02-19,144877
2021-02-21,144845
2021-02-22,144779
2021-02-23,144706
2021-02-24,144692
2021-02-26,144680
2021-02-27,144643
2021-02-28,144569
2021-03-01,144493
2021-03-03,144461
2021-03-04,144384
2021-03-05,144266
2021-03-06,144230
2021-03-07,144153
2021-03-08,144117
2021-03-09,144081
2021-03-10,144045
2021-03-11,143970
2021-03-12,143942
2021-03-13,143905
2021-03-14,143869
2021-03-15,143833
2021-03-16,143794
2021-03-17,143758
2021-03-18,143731
2021-03-19,143695
2021-03-20,143735
2021-03-22,143743
2021-03-23,143707
2021-03-24,143671
2021-03-26,143553
2021-03-27,143479
2021-03-29,143441
2021-03-30,143403
2021-03-31,143450
2021-04-02,143465
2021-04-03,143440
2021-04-05,143421
2021-04-06,143391
2021-04-07,143371
2021-04-09,143344
2021-04-10,143328
2021-04-11,143292
2021-04-12,143256
2021-04-13,143218
2021-04-14,143334
2021-04-15,143581
2021-04-16,143775
2021-04-17,144009
2021-04-18,144118
2021-04-20,144120
2021-04-21,144093
2021-04-22,144085
2021-04-24,144084
2021-04-25,144056
2021-04-26,144023
2021-04-28,144004
2021-04-29,143998
2021-04-30,143961
2021-05-02,143939
2021-05-03,143921
2021-05-04,143901
2021-05-06,143898
2021-05-07,143871
2021-05-08,143853
2021-05-10,143838
2021-05-11,143818
2021-05-12,143782
2021-05-13,143745
2021-05-14,143709
2021-05-15,143673
2021-05-16,143637
2021-05-17,143564
2021-05-19,143528
2021-05-20,143455
2021-05-21,143418
2021-05-22,143381
2021-05-23,143345
2021-05-24,143307
2021-05-25,143271
2021-05-26,143234
2021-05-28,143160
2021-05-29,143124
2021-05-30,143086
2021-05-31,143049
2021-06-01,143013
2021-06-02,142977
2021-06-03,142941
2021-06-04,142905
2021-06-05,142869
2021-06-06,142833
2021-06-07,142797
2021-06-08,142761
2021-06-09,142689
2021-06-10,142616
2021-06-11,142580
2021-06-12,142544
2021-06-13,142469
2021-06-14,142395
2021-06-15,142359
2021-06-16,142283
2021-06-17,142247
2021-06-18,142211
2021-06-19,142137
2021-06-20,142100
2021-06-21,142028
2021-06-22,141956
2021-06-23,141919
2021-06-24,141883
2021-06-25,141847
2021-06-26,141811
2021-06-27,141738
2021-06-28,141701
2021-06-29,141629
2021-06-30,141593
2021-07-01,141553
2021-07-02,141480
2021-07-03,141444
2021-07-04,141408
2021-07-05,141372
2021-07-06,141300
2021-07-07,141264
2021-07-08,141226
2021-07-09,141153
2021-07-10,141116
2021-07-11,141080
2021-07-12,141007
2021-07-13,140933
2021-07-14,140897
2021-07-15,140824
2021-07-16,140788
2021-07-17,140677
2021-07-18,140604
2021-07-19,140568
2021-07-20,140532
2021-07-21,140459
2021-07-22,140422
2021-07-23,140386
2021-07-24,140313
2021-07-25,140241
2021-07-26,140168
2021-07-27,140060
2021-07-28,139984
2021-07-29,139908
2021-07-30,139835
2021-07-31,139763
2021-08-01,139655
2021-08-02,139583
2021-08-03,139507
2021-08-04,139430
2021-08-05,139391
2021-08-06,139318
2021-08-07,139245
2021-08-08,139172
2021-08-09,139099
2021-08-10,138985
2021-08-11,138911
2021-08-12,138838
2021-08-13,138763
2021-08-14,138691
2021-08-15,138579
2021-08-16,138505
2021-08-17,138395
2021-08-18,138359
2021-08-19,138250
2021-08-20,138214
2021-08-21,138141
2021-08-22,138068
2021-08-23,137992
2021-08-24,137919
2021-08-25,137883
2021-08-26,137847
2021-08-27,137809
2021-08-28,137736
2021-08-29,137699
2021-08-30,137625
2021-08-31,137589
2021-09-01,137553
2021-09-02,137517
2021-09-03,137481
2021-09-04,137445
2021-09-05,137409
2021-09-06,137337
2021-09-07,137301
2021-09-08,137265
2021-09-09,137229
2021-09-10,137193
2021-09-11,137157
2021-09-12,137120
2021-09-13,137084
2021-09-14,137048
2021-09-15,137012
2021-09-16,136980
2021-09-18,136908
2021-09-19,136872
2021-09-20,136836
2021-09-21,136800
2021-09-22,136763
2021-09-23,136727
2021-09-24,136689
2021-09-25,136652
2021-09-26,136616
2021-09-27,136580
2021-09-28,136504
2021-09-29,136467
2021-09-30,136431
2021-10-01,136395
2021-10-02,136320
2021-10-03,136284
2021-10-04,136248
2021-10-05,136172
2021-10-06,136095
2021-10-07,136058
2021-10-08,136022
2021-10-09,135950
2021-10-10,135914
2021-10-11,135878
2021-10-12,135842
2021-10-13,135805
2021-10-14,135772
2021-10-15,135736
2021-10-16,135700
2021-10-17,135663
2021-10-18,135627
2021-10-19,135513
2021-10-20,135476
2021-10-21,135440
2021-10-22,135404
2021-10-23,135368
2021-10-24,135330
2021-10-25,135302
2021-10-26,135266
2021-10-27,135230
2021-10-28,135193
2021-10-29,135157
2021-11-02,135001
2021-11-03,134964
2021-11-04,134927
2021-11-05,134897
2021-11-06,134861
2021-11-07,134825
2021-11-08,134752
2021-11-10,134716
2021-11-11,134682
2021-11-12,134646
2021-11-13,134571
2021-11-14,134535
2021-11-16,134493
2021-11-17,134456
2021-11-18,134419
2021-11-19,134383
2021-11-20,134308
2021-11-21,134231
2021-11-22,134159
2021-12-05,133379
2021-12-06,133304
2021-12-07,133229
2021-12-08,133156
2021-12-09,133120
2021-12-10,133046
2021-12-11,132936
2021-12-12,132822
2021-12-13,132709
2021-12-14,132672
2021-12-15,132600
2021-12-16,132562
2021-12-17,132526
2021-12-18,132490
2021-12-19,132454
2021-12-20,132382
2021-12-21,132346
2021-12-22,132309
2021-12-23,132273
2021-12-24,132233
2021-12-25,132158
2021-12-26,132122
2021-12-27,132086
2021-12-28,132050
2021-12-29,132014
2021-12-30,131939
2021-12-31,131903
2022-01-01,131867
2022-01-02,131791
2022-01-03,131754
2022-01-04,131717
2022-01-05,131680
2022-01-06,131644
2022-01-07,131571
2022-01-09,131497
2022-01-10,131461
2022-01-11,131422
2022-01-12,131349
2022-01-13,131307
2022-01-14,131270
2022-01-15,131234
2022-01-16,131161
2022-01-17,131086
2022-01-19,131012
2022-01-20,130975
2022-01-21,130939
2022-01-22,130903
2022-01-23,130866
2022-01-24,130828
2022-01-25,130753
2022-01-26,130680
2022-01-27,130607
2022-01-28,130569
2022-01-29,130459
2022-01-30,130384
2022-01-31,130340
2022-02-01,130257
2022-02-04,130083
2022-02-05,129987
2022-02-06,129909
2022-02-07,129873
2022-02-08,129763
2022-02-09,129725
2022-02-10,129652
2022-02-11,129542
2022-02-12,129428
2022-02-13,129354
2022-02-14,129242
2022-02-15,129206
2022-02-16,129134
2022-02-17,129097
2022-02-18,129061
2022-02-19,128953
2022-02-20,128917
2022-02-21,128844
2022-02-22,128772
2022-02-23,128735
2022-02-24,128662
2022-02-25,128626
2022-02-26,128590
2022-02-27,128518
2022-02-28,128482
2022-03-01,128446
2022-03-02,128410
2022-03-03,128373
2022-03-04,128337
2022-03-05,128301
2022-03-06,128265
2022-03-07,128229
2022-03-08,128193
2022-03-09,128157
2022-03-10,128121
2022-03-11,128049
2022-03-12,128012
2022-03-13,127940
2022-03-14,127904
2022-03-15,127868
2022-03-16,127831
2022-03-17,127795
2022-03-18,127759
2022-03-19,127723
2022-03-20,127649
2022-03-21,127612
2022-03-22,127540
2022-03-23,127504
2022-03-24,127467
2022-03-25,127431
2022-03-26,127395
2022-03-27,127323
2022-03-28,127251
2022-03-29,127143
2022-03-30,127070
2022-03-31,127033
2022-04-01,126924
2022-04-02,126851
2022-04-03,126813
2022-04-04,126740
2022-04-05,126665
2022-04-06,126588
2022-04-07,126552
2022-04-08,126475
2022-04-09,126439
2022-04-10,126366
2022-04-11,126329
2022-04-12,126255
2022-04-13,126218
2022-04-14,126093
2022-04-15,126021
2022-04-16,125946
2022-04-17,125873
2022-04-18,125798
2022-04-19,125762
2022-04-20,125685
2022-04-21,125613
2022-04-22,125538
2022-04-23,125502
2022-04-24,125427
2022-04-25,125353
2022-04-26,125281
2022-04-27,125245
2022-04-28,125162
2022-04-29,125126
2022-04-30,125052
2022-05-01,124979
2022-05-02,124943
2022-05-03,124865
2022-05-04,124790
2022-05-05,124713
2022-05-06,124640
2022-05-07,124568
2022-05-08,124460
2022-05-09,124388
2022-05-10,124240
2022-05-11,124131
2022-05-12,123994
2022-05-13,123922
2022-05-14,123849
2022-05-15,123741
2022-05-16,123705
2022-05-17,123632
2022-05-18,123559
2022-05-19,123487
2022-05-20,123451
2022-05-21,123378
2022-05-22,123305
2022-05-23,123232
2022-05-24,123160
2022-05-25,123123
2022-05-26,123051
2022-05-27,123015
2022-05-28,122942
2022-05-29,122869
2022-05-30,122796
2022-05-31,122722
2022-06-01,122686
2022-06-02,122648
2022-06-03,122574
2022-06-04,122538
2022-06-05,122466
2022-06-06,122430
2022-06-07,122358
2022-06-08,122286
2022-06-09,122249
2022-06-10,122175
2022-06-11,122139
2022-06-12,122067
2022-06-13,121994
2022-06-14,121921
2022-06-15,121849
2022-06-16,121777
2022-06-17,121741
2022-06-18,121669
2022-06-19,121597
2022-06-20,121525
2022-06-21,121489
2022-06-22,121417
2022-06-23,121381
2022-06-24,121307
2022-06-25,121271
2022-06-26,121163
2022-06-27,121127
2022-06-28,121054
2022-06-29,120982
2022-06-30,120946
2022-07-01,120910
2022-07-02,120838
2022-07-03,120766
2022-07-04,120730
2022-07-05,120657
2022-07-06,120621
2022-07-07,120548
2022-07-08,120512
2022-07-09,120476
2022-07-10,120403
2022-07-11,120331
2022-07-12,120259
2022-07-13,120223
2022-07-14,120150
2022-07-15,120078
2022-07-16,120042
2022-07-17,119970
2022-07-18,119897
2022-07-19,119825
2022-07-20,119789
2022-07-21,119717
2022-07-22,119681
2022-07-23,119608
2022-07-24,119572
2022-07-25,119353
2022-07-26,119244
2022-07-27,119172
2022-07-28,119099
2022-07-29,119025
2022-07-30,118989
2022-07-31,118881
2022-08-01,118808
2022-08-02,118772
2022-08-03,118736
2022-08-04,118663
2022-08-05,118627
2022-08-06,118591
2022-08-07,118519
2022-08-08,118483
2022-08-09,118447
2022-08-10,118375
2022-08-11,118339
2022-08-12,118303
2022-08-13,118267
2022-08-14,118231
2022-08-15,118158
2022-08-16,118122
2022-08-17,118086
2022-08-18,118050
2022-08-19,118014
2022-08-20,117942
2022-08-21,117906
2022-08-22,117869
2022-08-23,117833
2022-08-24,117759
2022-08-25,117721
2022-08-26,117684
2022-08-27,117648
2022-08-28,117612
2022-08-29,117576
2022-08-31,117504
2022-09-01,117468
2022-09-03,117431
2022-09-04,117358
2022-09-06,117321
2022-09-07,117285
2022-09-08,117249
2022-09-09,117213
