,455916618
2021-04-28,73059
2021-04-29,73059
2021-04-30,73052
2021-05-02,73049
2021-05-03,73045
2021-05-04,73029
2021-05-06,73025
2021-05-07,73016
2021-05-08,73009
2021-05-10,72991
2021-05-11,72984
2021-05-12,72977
2021-05-14,72973
2021-05-15,72974
2021-05-16,72972
2021-05-17,73011
2021-05-18,73048
2021-05-19,73043
2021-05-21,73063
2021-05-22,73059
2021-05-23,73026
2021-05-25,73020
2021-05-26,73012
2021-05-27,73005
2021-05-29,73006
2021-05-30,72992
2021-05-31,72978
2021-06-02,72958
2021-06-03,72946
2021-06-04,72932
2021-06-06,72923
2021-06-07,72916
2021-06-08,72903
2021-06-10,72946
2021-06-12,72959
2021-06-13,72945
2021-06-14,72917
2021-06-16,72887
2021-06-17,72894
2021-06-18,72883
2021-06-20,72866
2021-06-21,73399
2021-06-22,74374
2021-06-23,75037
2021-06-24,75410
2021-06-25,75767
2021-06-26,75918
2021-06-27,76078
2021-06-28,76154
2021-06-29,76231
2021-06-30,76383
2021-07-01,76533
2021-07-02,76605
2021-07-03,76678
2021-07-04,76750
2021-07-05,76823
2021-07-06,77048
2021-07-07,77347
2021-07-08,77577
2021-07-09,77740
2021-07-10,77900
2021-07-11,78055
2021-07-12,78136
2021-07-13,78248
2021-07-14,78360
2021-07-15,78435
2021-07-16,78617
2021-07-17,78727
2021-07-18,78837
2021-07-19,78876
2021-07-20,78887
2021-07-22,78872
2021-07-23,78865
2021-07-24,78869
2021-07-26,78880
2021-07-27,78853
2021-07-28,78840
2021-07-30,78817
2021-07-31,78809
2021-08-01,78778
2021-08-03,78771
2021-08-04,78776
2021-08-05,78851
2021-08-07,78881
2021-08-08,78894
2021-08-09,78881
2021-08-11,78886
2021-08-12,78902
2021-08-13,78898
2021-08-15,78898
2021-08-16,78878
2021-08-17,78869
2021-08-19,78843
2021-08-20,78838
2021-08-21,78830
2021-08-23,78818
2021-08-24,78806
2021-08-25,78797
2021-08-27,78785
2021-08-28,78789
2021-08-29,78794
2021-08-31,78782
2021-09-01,78781
2021-09-02,78780
2021-09-04,78777
2021-09-05,78766
2021-09-07,78754
2021-09-08,78758
2021-09-09,78750
2021-09-11,78754
2021-09-12,78756
2021-09-13,78762
2021-09-15,78752
2021-09-16,78756
2021-09-17,78763
2021-09-19,78762
2021-09-20,78764
2021-09-21,78742
2021-09-23,78743
2021-09-24,78737
2021-09-25,78727
2021-09-27,78722
2021-09-28,78715
2021-09-29,78706
2021-10-01,78693
2021-10-02,78685
2021-10-03,78695
2021-10-05,78693
2021-10-06,78675
2021-10-07,78665
2021-10-09,78656
2021-10-10,78649
2021-10-11,78639
2021-10-13,78633
2021-10-14,78621
2021-10-16,78603
2021-10-17,78592
2021-10-18,78595
2021-10-20,78582
2021-10-21,78575
2021-10-22,78587
2021-10-24,78587
2021-10-25,78578
2021-10-26,78576
2021-10-28,78576
2021-10-29,78562
2021-11-02,78519
2021-11-03,78508
2021-11-04,78499
2021-11-06,78481
2021-11-07,78466
2021-11-09,78447
2021-11-10,78426
2021-11-11,78431
2021-11-13,78420
2021-11-14,78420
2021-11-15,78405
2021-11-17,78384
2021-11-18,78368
2021-11-19,78347
2021-11-21,78294
2021-11-22,78258
2021-12-05,77903
2021-12-07,77878
2021-12-08,77844
2021-12-09,77824
2021-12-11,77797
2021-12-12,77766
2021-12-13,77729
2021-12-14,77694
2021-12-16,77672
2021-12-17,77652
2021-12-18,77628
2021-12-20,77610
2021-12-21,77595
2021-12-22,77577
2021-12-24,77566
2021-12-25,77538
2021-12-26,77520
2021-12-28,77505
2021-12-29,77494
2021-12-30,77472
2022-01-01,77448
2022-01-02,77441
2022-01-04,77437
2022-01-05,77432
2022-01-07,77431
2022-01-08,77418
2022-01-09,77410
2022-01-11,77395
2022-01-12,77389
2022-01-13,77385
2022-01-15,77371
2022-01-16,77349
2022-01-17,77330
2022-01-19,77324
2022-01-20,77312
2022-01-21,77287
2022-01-23,77278
2022-01-24,77263
2022-01-25,77239
2022-01-27,77225
2022-01-28,77206
2022-01-29,77131
2022-01-30,77095
2022-02-01,77065
2022-02-04,77020
2022-02-05,77017
2022-02-06,77021
2022-02-08,77038
2022-02-09,77045
2022-02-10,77024
2022-02-12,76992
2022-02-13,76963
2022-02-14,76927
2022-02-16,76897
2022-02-17,76875
2022-02-18,76852
2022-02-20,76829
2022-02-21,76804
2022-02-22,76787
2022-02-24,76784
2022-02-25,76768
2022-02-26,76751
2022-02-28,76731
2022-03-01,76725
2022-03-02,76713
2022-03-04,76703
2022-03-05,76683
2022-03-06,76663
2022-03-08,76644
2022-03-09,76620
2022-03-10,76605
2022-03-12,76579
2022-03-13,76551
2022-03-14,76525
2022-03-16,76502
2022-03-17,76470
2022-03-18,76453
2022-03-20,76426
2022-03-21,76390
2022-03-22,76364
2022-03-24,76337
2022-03-25,76307
2022-03-26,76286
2022-03-28,76270
2022-03-29,76240
2022-03-30,76221
2022-04-01,76197
2022-04-02,76176
2022-04-03,76140
2022-04-05,76107
2022-04-06,76075
2022-04-07,76044
2022-04-09,76011
2022-04-10,75989
2022-04-11,75983
2022-04-13,75968
2022-04-14,75933
2022-04-15,75911
2022-04-17,75894
2022-04-18,75870
2022-04-19,75842
2022-04-21,75826
2022-04-22,75805
2022-04-23,75775
2022-04-25,75757
2022-04-26,75738
2022-04-27,75718
2022-04-29,75694
2022-04-30,75673
2022-05-01,75659
2022-05-03,75644
2022-05-04,75624
2022-05-06,75608
2022-05-07,75576
2022-05-08,75551
2022-05-10,75528
2022-05-11,75492
2022-05-12,75452
2022-05-13,75419
2022-05-14,75392
2022-05-16,75373
2022-05-17,75353
2022-05-18,75351
2022-05-20,75348
2022-05-21,75340
2022-05-23,75323
2022-05-24,75312
2022-05-25,75304
2022-05-27,75305
2022-05-28,75290
2022-05-29,75291
2022-05-31,75263
2022-06-01,75252
2022-06-02,75239
2022-06-04,75228
2022-06-05,75226
2022-06-06,75215
2022-06-08,75184
2022-06-09,75174
2022-06-10,75142
2022-06-12,75116
2022-06-13,75093
2022-06-14,75057
2022-06-15,75021
2022-06-17,74999
2022-06-18,74983
2022-06-19,74960
2022-06-21,74953
2022-06-22,74959
2022-06-24,74945
2022-06-25,74945
2022-06-26,74927
2022-06-28,74905
2022-06-29,74885
2022-06-30,74873
2022-07-02,74865
2022-07-03,74851
2022-07-04,74826
2022-07-06,74817
2022-07-07,74798
2022-07-08,74793
2022-07-10,74776
2022-07-11,74769
2022-07-12,74759
2022-07-14,74757
2022-07-15,74743
2022-07-16,74731
2022-07-18,74711
2022-07-19,74695
2022-07-20,74714
2022-07-22,74705
2022-07-23,74700
2022-07-24,74709
2022-07-26,74677
2022-07-27,74663
2022-07-28,74668
2022-07-30,74660
2022-07-31,74667
2022-08-01,74641
2022-08-03,74635
2022-08-04,74635
2022-08-05,74640
2022-08-07,74628
2022-08-08,74629
2022-08-09,74629
2022-08-11,74637
2022-08-12,74631
2022-08-13,74619
2022-08-15,74605
2022-08-16,74603
2022-08-17,74595
2022-08-19,74598
2022-08-20,74600
2022-08-21,74593
2022-08-23,74597
2022-08-24,74615
2022-08-25,74629
2022-08-26,74665
2022-08-28,74693
2022-08-30,74707
2022-08-31,74713
2022-09-01,74717
2022-09-03,74721
2022-09-04,74732
2022-09-05,74723
2022-09-07,74720
2022-09-08,74713
2022-09-09,74706
