,follower
2020-06-12,74491
2020-06-13,74732
2020-06-16,75179
2020-06-19,75710
2020-06-20,76410
2020-06-21,76878
2020-06-26,78244
2020-06-27,78595
2020-06-29,78971
2020-07-01,79275
2020-07-03,79682
2020-07-04,79987
2020-07-05,80264
2020-07-07,80631
2020-07-09,81012
2020-07-10,81367
2020-07-11,81832
2020-07-12,82085
2020-07-13,82317
2020-07-15,82691
2020-07-17,83085
2020-07-18,83216
2020-07-19,83675
2020-07-20,83981
2020-07-21,84192
2020-07-22,84449
2020-07-23,84731
2020-07-24,84880
2020-07-25,85762
2020-07-26,86001
2020-07-29,86469
2020-07-31,86817
2020-08-02,87145
2020-08-05,87590
2020-08-06,87873
2020-08-16,96575
2020-08-17,97055
2020-08-18,97164
2020-08-19,98114
2020-08-21,99005
2020-08-22,99810
2020-08-23,100409
2020-08-26,101513
2020-08-27,102250
2020-08-28,102613
2020-08-29,102986
2020-08-30,103722
2020-08-31,104058
2020-09-01,104210
2020-09-03,104400
2020-09-18,110771
2020-09-19,111137
2020-09-20,111438
2020-09-21,111558
2020-09-22,111668
2020-09-23,111817
2020-09-25,112077
2020-09-27,112311
2020-09-28,112384
2020-09-29,112544
2020-09-30,113077
2020-10-01,113576
2020-10-04,114488
2020-10-05,114677
2020-10-07,115067
2020-10-08,115349
2020-10-09,115463
2020-10-16,116495
2020-10-17,116681
2020-10-18,116727
2020-10-21,117210
2020-10-23,117781
2020-10-24,118291
2020-10-25,119473
2020-10-26,119721
2020-10-27,120112
2020-10-28,120384
2020-10-29,120492
2020-10-31,120836
2020-11-01,120874
2020-11-06,122067
2020-11-07,122478
2020-11-12,123751
2020-11-13,123936
2020-11-14,124407
2020-11-17,125185
2020-11-18,125263
2020-11-19,125325
2020-11-21,125856
2020-11-22,126096
2020-11-26,126416
2020-11-27,126568
2020-11-28,126844
2020-11-29,128024
2020-11-30,129061
2020-12-01,129146
2020-12-02,129546
2020-12-05,135309
2020-12-06,135273
2020-12-07,135241
2020-12-08,135316
2020-12-09,135473
2020-12-11,135850
2020-12-12,136254
2020-12-13,136402
2020-12-14,136514
2020-12-16,136661
2020-12-17,136699
2020-12-18,137129
2020-12-19,138333
2020-12-20,139295
2020-12-21,139334
2020-12-23,139864
2020-12-24,140056
2020-12-25,140427
2020-12-26,140974
2020-12-27,141388
2020-12-28,141691
2020-12-29,141921
2020-12-30,142239
2020-12-31,142994
2021-01-01,144378
2021-01-02,145833
2021-01-03,146856
2021-01-04,147089
2021-01-05,147129
2021-01-06,147678
2021-01-07,147832
2021-01-08,147983
2021-01-09,148242
2021-01-10,148570
2021-01-11,148718
2021-01-12,149027
2021-01-13,149400
2021-01-14,149642
2021-01-15,150045
2021-01-16,150549
2021-01-18,151689
2021-01-19,152084
2021-01-20,152318
2021-01-21,152669
2021-01-22,153031
2021-01-23,154049
2021-01-24,154914
2021-01-25,155462
2021-01-26,157331
2021-01-27,162615
2021-01-28,167940
2021-01-29,171411
2021-01-30,173698
2021-01-31,176285
2021-02-01,180870
2021-02-02,186058
2021-02-03,188784
2021-02-04,191018
2021-02-05,226912
2021-02-06,226264
2021-02-07,225975
2021-02-08,226680
2021-02-09,228131
2021-02-10,229482
2021-02-11,232611
2021-02-12,235188
2021-02-13,238615
2021-02-14,241766
2021-02-15,245388
2021-02-16,249854
2021-02-17,254592
2021-02-18,258709
2021-02-19,262413
2021-02-20,265864
2021-02-21,268414
2021-02-22,270698
2021-02-23,272527
2021-02-24,274692
2021-02-25,276274
2021-02-26,278460
2021-02-27,279967
2021-02-28,280710
2021-03-01,281039
2021-03-02,281667
2021-03-03,282452
2021-03-04,282810
2021-03-05,283307
2021-03-06,284182
2021-03-07,284953
2021-03-08,284990
2021-03-09,286472
2021-03-10,287756
2021-03-11,288401
2021-03-12,289215
2021-03-13,290141
2021-03-14,291815
2021-03-15,292749
2021-03-16,294209
2021-03-17,296168
2021-03-18,299221
2021-03-19,302496
2021-03-20,305550
2021-03-21,307733
2021-03-22,308638
2021-03-23,309609
2021-03-24,310459
2021-03-25,311561
2021-03-26,313303
2021-03-27,315597
2021-03-28,317808
2021-03-29,319213
2021-03-30,320092
2021-03-31,321005
2021-04-01,321769
2021-04-02,322879
2021-04-03,325024
2021-04-04,326389
2021-04-05,327308
2021-04-06,327760
2021-04-07,328431
2021-04-08,329299
2021-04-09,330714
2021-04-10,331286
2021-04-11,331325
2021-04-13,331800
2021-04-16,332583
2021-04-17,332936
2021-04-18,333207
2021-04-21,333620
2021-04-22,333769
2021-04-23,334059
2021-04-27,334498
2021-04-28,335177
2021-04-29,336202
2021-04-30,336290
2021-05-01,337293
2021-05-02,337667
2021-05-03,337910
2021-05-04,338097
2021-05-06,338412
2021-05-07,338600
2021-05-08,338795
2021-05-09,339427
2021-05-10,339615
2021-05-11,339799
2021-05-12,339991
2021-05-13,340141
2021-05-14,340451
2021-05-15,340813
2021-05-16,341267
2021-05-17,342516
2021-05-18,343597
2021-05-19,344207
2021-05-20,344599
2021-05-21,345059
2021-05-22,345750
2021-05-23,345789
2021-05-24,347862
2021-05-27,348280
2021-05-28,349725
2021-05-29,351110
2021-05-30,355195
2021-05-31,356517
2021-06-01,358086
2021-06-02,358461
2021-06-03,358774
2021-06-04,359325
2021-06-05,360035
2021-06-06,360769
2021-06-07,361302
2021-06-08,361686
2021-06-10,362802
2021-06-12,363539
2021-06-13,364684
2021-06-14,364993
2021-06-15,365178
2021-06-16,366132
2021-06-17,366362
2021-06-18,367001
2021-06-19,367397
2021-06-20,367882
2021-06-21,368038
2021-06-22,368266
2021-06-24,369370
2021-06-28,370335
2021-06-29,370575
2021-06-30,371077
2021-07-01,371154
2021-07-03,372158
2021-07-05,372478
2021-07-06,372881
2021-07-07,373396
2021-07-08,373707
2021-07-09,374648
2021-07-10,375242
2021-07-11,375840
2021-07-12,376261
2021-07-13,376703
2021-07-14,384303
2021-07-15,390959
2021-07-16,403247
2021-07-17,409215
2021-07-18,413930
2021-07-19,417346
2021-07-20,419505
2021-07-21,422048
2021-07-22,423520
2021-07-23,425196
2021-07-24,426391
2021-07-25,427915
2021-07-26,428812
2021-07-27,429721
2021-07-28,431232
2021-07-29,432370
2021-07-30,433339
2021-07-31,434724
2021-08-01,435713
2021-08-02,436634
2021-08-03,437307
2021-08-04,438097
2021-08-05,439056
2021-08-06,439893
2021-08-07,440302
2021-08-08,440760
2021-08-09,441260
2021-08-11,442045
2021-08-12,443301
2021-08-13,448845
2021-08-14,448972
2021-08-15,449902
2021-08-16,450041
2021-08-17,450310
2021-08-18,450362
2021-08-19,450909
2021-08-20,451230
2021-08-21,451439
2021-08-22,452206
2021-08-23,452863
2021-08-24,453382
2021-08-25,453422
2021-08-26,454101
2021-08-27,454684
2021-08-28,456288
2021-08-29,458248
2021-08-30,459084
2021-08-31,459127
2021-09-01,459625
2021-09-04,460817
2021-09-06,461266
2021-09-07,461375
2021-09-08,461766
2021-09-09,461885
2021-09-10,462197
2021-09-11,462556
2021-09-15,463623
2021-09-18,463813
2021-09-20,464801
2021-09-21,464845
2021-09-22,465369
2021-09-27,466224
2021-10-01,466797
2021-10-02,467049
2021-10-03,467138
2021-10-04,467174
2021-10-07,467779
2021-10-09,467911
2021-10-10,468147
2021-10-11,468221
2021-10-13,468508
2021-10-15,469323
2021-10-16,469845
2021-10-17,470593
2021-10-18,470971
2021-10-19,471159
2021-10-20,471507
2021-10-21,472012
2021-10-22,472319
2021-10-23,472628
2021-10-24,472823
2021-10-25,472999
2021-10-26,473073
2021-10-28,473227
2021-11-02,474167
2021-11-03,474723
2021-11-04,474773
2021-11-05,474971
2021-11-10,476152
2021-11-11,476277
2021-11-12,476467
2021-11-15,476951
2021-11-17,477028
2021-11-18,477150
2021-11-19,477186
2021-11-20,477480
2021-11-21,477676
2021-11-22,477804
2021-12-05,485088
2021-12-06,485518
2021-12-07,485958
2021-12-08,486568
2021-12-09,487127
2021-12-10,487559
2021-12-11,488223
2021-12-12,488843
2021-12-13,489241
2021-12-14,489695
2021-12-15,490256
2021-12-16,491231
2021-12-17,491797
2021-12-18,493034
2021-12-19,494164
2021-12-20,494829
2021-12-21,495352
2021-12-22,495792
2021-12-23,496469
2021-12-24,497202
2021-12-25,498622
2021-12-26,499209
2021-12-27,499520
2021-12-28,499747
2021-12-29,500054
2021-12-30,500727
2021-12-31,501273
2022-01-01,502601
2022-01-02,503327
2022-01-03,504402
2022-01-04,505228
2022-01-05,505787
2022-01-06,506168
2022-01-07,506723
2022-01-08,507653
2022-01-09,508440
2022-01-10,508793
2022-01-11,509344
2022-01-12,509833
2022-01-13,510187
2022-01-14,511018
2022-01-15,514909
2022-01-16,520825
2022-01-17,524046
2022-01-18,526807
2022-01-19,529112
2022-01-20,531433
2022-01-21,534102
2022-01-22,537188
2022-01-23,540735
2022-01-24,541975
2022-01-25,543442
2022-01-26,544675
2022-01-27,545888
2022-01-28,547026
2022-01-29,547724
2022-01-30,548803
2022-02-01,551645
2022-02-04,554683
2022-02-05,558427
2022-02-06,559733
2022-02-07,560969
2022-02-08,562069
2022-02-09,563475
2022-02-10,564981
2022-02-11,565653
2022-02-12,566261
2022-02-13,566812
2022-02-14,567462
2022-02-15,568051
2022-02-16,568882
2022-02-17,569527
2022-02-18,570038
2022-02-19,571061
2022-02-20,571157
2022-02-21,572206
2022-02-22,572472
2022-02-23,573041
2022-02-24,573590
2022-02-25,574182
2022-02-26,574976
2022-02-27,577014
2022-02-28,577779
2022-03-01,578484
2022-03-02,578872
2022-03-03,579105
2022-03-04,579422
2022-03-05,580182
2022-03-06,580763
2022-03-07,580909
2022-03-09,581327
2022-03-10,581486
2022-03-11,581783
2022-03-12,582085
2022-03-15,582740
2022-03-16,583143
2022-03-17,583407
2022-03-18,585003
2022-03-21,587060
2022-03-22,587266
2022-03-24,587855
2022-03-26,588211
2022-03-27,588980
2022-03-31,589649
2022-04-01,589760
2022-04-02,589837
2022-04-04,590337
2022-04-05,590492
2022-04-08,591347
2022-04-09,591736
2022-04-10,593674
2022-04-11,594006
2022-04-12,594243
2022-04-13,594496
2022-04-14,594794
2022-04-15,595630
2022-04-16,596008
2022-04-17,596569
2022-04-18,596856
2022-04-20,597333
2022-04-22,597690
2022-04-23,598132
2022-04-24,598586
2022-04-25,598840
2022-04-26,599192
2022-04-27,599776
2022-04-28,599856
2022-04-29,600689
2022-04-30,601304
2022-05-01,602673
2022-05-02,603214
2022-05-03,605377
2022-05-04,606596
2022-05-05,607102
2022-05-06,609860
2022-05-07,613589
2022-05-08,616094
2022-05-09,617367
2022-05-10,618456
2022-05-11,618883
2022-05-12,619841
2022-05-13,620566
2022-05-14,623308
2022-05-15,624352
2022-05-16,624819
2022-05-17,625476
2022-05-18,626642
2022-05-19,628075
2022-05-20,629332
2022-05-21,630815
2022-05-22,632717
2022-05-23,633570
2022-05-24,634189
2022-05-25,634936
2022-05-26,636010
2022-05-27,637269
2022-05-28,639909
2022-05-29,643777
2022-05-30,646154
2022-05-31,650671
2022-06-01,653901
2022-06-02,657994
2022-06-03,666228
2022-06-04,667999
2022-06-05,670381
2022-06-06,672073
2022-06-07,673968
2022-06-08,675690
2022-06-09,677354
2022-06-10,678870
2022-06-11,680777
2022-06-12,680987
2022-06-13,684608
2022-06-14,687390
2022-06-15,688651
2022-06-16,689971
2022-06-17,693163
2022-06-18,699676
2022-06-19,725524
2022-06-20,737369
2022-06-21,742947
2022-06-22,749036
2022-06-23,754235
2022-06-24,759378
2022-06-25,765737
2022-06-26,773521
2022-06-27,779189
2022-06-28,785611
2022-06-29,790767
2022-06-30,795692
2022-07-01,802876
2022-07-02,807049
2022-07-03,811957
2022-07-04,816267
2022-07-05,821335
2022-07-06,826292
2022-07-07,829411
2022-07-08,830071
2022-07-09,828408
2022-07-10,834560
2022-07-11,839360
2022-07-12,845101
2022-07-13,852652
2022-07-14,858104
2022-07-15,863616
2022-07-16,872685
2022-07-17,880052
2022-07-18,885890
2022-07-19,892399
2022-07-20,896353
2022-07-21,900982
2022-07-22,919292
2022-07-23,926224
2022-07-24,933253
2022-07-25,939845
2022-07-26,945209
2022-07-27,951305
2022-07-28,956069
2022-07-29,961299
2022-07-30,966267
2022-07-31,970652
2022-08-01,975065
2022-08-02,982418
2022-08-03,986739
2022-08-04,993847
2022-08-05,1002012
2022-08-06,1004045
2022-08-07,1008164
2022-08-08,1012770
2022-08-09,1016585
2022-08-10,1019652
2022-08-11,1023438
2022-08-12,1026396
2022-08-13,1036399
2022-08-14,1040162
2022-08-15,1043859
2022-08-16,1047462
2022-08-17,1050813
2022-08-18,1055785
2022-08-19,1058861
2022-08-20,1061803
2022-08-21,1066312
2022-08-22,1069693
2022-08-23,1072435
2022-08-24,1075264
2022-08-25,1077337
2022-08-26,1079451
2022-08-27,1082213
2022-08-28,1086112
2022-08-29,1091003
2022-08-30,1095408
2022-08-31,1098937
2022-09-01,1100793
2022-09-02,1102964
2022-09-03,1105581
2022-09-04,1107763
2022-09-05,1108923
2022-09-06,1110197
2022-09-07,1111437
2022-09-08,1112703
2022-09-09,1114456
2022-09-10,1117354
