,follower
2021-08-03,37750
2021-08-04,37787
2021-08-05,37861
2021-08-06,37897
2021-08-07,37936
2021-08-08,38124
2021-08-09,38200
2021-08-10,38309
2021-08-11,38422
2021-08-12,38504
2021-08-13,38577
2021-08-14,38652
2021-08-15,38689
2021-08-16,38762
2021-08-17,38834
2021-08-18,38908
2021-08-19,38945
2021-08-20,38981
2021-08-21,39092
2021-08-22,39129
2021-08-23,39252
2021-08-24,39366
2021-08-25,40442
2021-08-26,40853
2021-08-27,41002
2021-08-28,41523
2021-08-29,42161
2021-08-30,42312
2021-08-31,42385
2021-09-01,42459
2021-09-02,42531
2021-09-03,42679
2021-09-04,42865
2021-09-05,42977
2021-09-06,43049
2021-09-07,43086
2021-09-08,43125
2021-09-09,43161
2021-09-10,43273
2021-09-11,43419
2021-09-12,43491
2021-09-13,43527
2021-09-14,43563
2021-09-15,43599
2021-09-16,43635
2021-09-17,43673
2021-09-18,43711
2021-09-19,43783
2021-09-20,43819
2021-09-21,43891
2021-09-22,43928
2021-09-24,43951
2021-09-25,43987
2021-09-26,44023
2021-09-27,44045
2021-09-28,44070
2021-09-29,44422
2021-09-30,44860
2021-10-01,44975
2021-10-02,45047
2021-10-04,45072
2021-10-05,45106
2021-10-06,45114
2021-10-07,45153
2021-10-08,45190
2021-10-09,45228
2021-10-10,45265
2021-10-12,45284
2021-10-13,45281
2021-10-14,45286
2021-10-16,45359
2021-10-17,45510
2021-10-18,45621
2021-10-19,45657
2021-10-20,45696
2021-10-21,45733
2021-10-22,45769
2021-10-23,45842
2021-10-24,45914
2021-10-25,45950
2021-10-27,45969
2021-10-28,45993
2021-10-29,46029
2021-11-02,46200
2021-11-03,46226
2021-11-05,46252
2021-11-06,46266
2021-11-07,46273
2021-11-09,46302
2021-11-10,46324
2021-11-11,46338
2021-11-13,46364
2021-11-14,46377
2021-11-15,46385
2021-11-17,46387
2021-11-18,46384
2021-11-19,46395
2021-11-21,46399
2021-11-22,46376
2021-12-05,46278
2021-12-07,46298
2021-12-08,46315
2021-12-09,46339
2021-12-11,46319
2021-12-12,46313
2021-12-13,46305
2021-12-15,46337
2021-12-16,46337
2021-12-18,46349
2021-12-19,46352
2021-12-20,46338
2021-12-21,46374
2021-12-23,46410
2021-12-24,46446
2021-12-26,46437
2021-12-27,46444
2021-12-28,46436
2021-12-30,46454
2021-12-31,46450
2022-01-01,46459
2022-01-03,46457
2022-01-04,46479
2022-01-05,46473
2022-01-07,46471
2022-01-08,46485
2022-01-09,46475
2022-01-11,46467
2022-01-12,46467
2022-01-14,46458
2022-01-15,46475
2022-01-16,46553
2022-01-17,46790
2022-01-18,47173
2022-01-19,47616
2022-01-20,48025
2022-01-21,48309
2022-01-22,48616
2022-01-23,48774
2022-01-24,48894
2022-01-25,49044
2022-01-26,49160
2022-01-27,49280
2022-01-28,49512
2022-01-29,49791
2022-01-30,49985
2022-01-31,50103
2022-02-01,50357
2022-02-04,50665
2022-02-05,50828
2022-02-06,50956
2022-02-07,51101
2022-02-08,51209
2022-02-09,51336
2022-02-10,51446
2022-02-11,51520
2022-02-13,51592
2022-02-15,51604
2022-02-16,51623
2022-02-17,51622
2022-02-19,51602
2022-02-20,51598
2022-02-21,51582
2022-02-23,51598
2022-02-24,51599
2022-02-25,51605
2022-02-27,51597
2022-02-28,51585
2022-03-01,51695
2022-03-02,51806
2022-03-03,51954
2022-03-04,52027
2022-03-05,52101
2022-03-06,52175
2022-03-07,52286
2022-03-08,52322
2022-03-09,52359
2022-03-10,52391
2022-03-12,52409
2022-03-13,52467
2022-03-14,52503
2022-03-16,52538
2022-03-17,52553
2022-03-18,52567
2022-03-20,52572
2022-03-21,52564
2022-03-22,52565
2022-03-24,52594
2022-03-25,52796
2022-03-26,52832
2022-03-27,52822
2022-03-28,52831
2022-03-29,52896
2022-03-30,52932
2022-03-31,52992
2022-04-02,53082
2022-04-04,53082
2022-04-05,53086
2022-04-06,53080
2022-04-08,53076
2022-04-09,53073
2022-04-10,56317
2022-04-11,56278
2022-04-12,56205
2022-04-14,56174
2022-04-15,56163
2022-04-16,56126
2022-04-17,56089
2022-04-18,56053
2022-04-19,56020
2022-04-20,55991
2022-04-22,55974
2022-04-23,55959
2022-04-24,55931
2022-04-26,55921
2022-04-27,55925
2022-04-28,55914
2022-04-30,55879
2022-05-01,55916
2022-05-02,55880
2022-05-03,55860
2022-05-04,55842
2022-05-06,55868
2022-05-07,55893
2022-05-08,55878
2022-05-10,55874
2022-05-11,55878
2022-05-12,55853
2022-05-14,55866
2022-05-15,55863
2022-05-16,55861
2022-05-18,55860
2022-05-19,55862
2022-05-20,55883
2022-05-21,55919
2022-05-23,55949
2022-05-24,55983
2022-05-25,56005
2022-05-27,56024
2022-05-28,56161
2022-05-30,56166
2022-05-31,56161
2022-06-01,56167
2022-06-03,56154
2022-06-04,56169
2022-06-05,56066
2022-06-07,56063
2022-06-08,56054
2022-06-09,56064
2022-06-11,56051
2022-06-12,56082
2022-06-14,56046
2022-06-15,56036
2022-06-16,56033
2022-06-18,56017
2022-06-19,56023
2022-06-20,56036
2022-06-21,56000
2022-06-23,55978
2022-06-24,55954
2022-06-25,55947
2022-06-27,55971
2022-06-28,55934
2022-06-30,55918
2022-07-01,55909
2022-07-02,55885
2022-07-04,55882
2022-07-05,55866
2022-07-06,55883
2022-07-07,55807
2022-07-08,55658
2022-07-09,55467
2022-07-10,55458
2022-07-12,55435
2022-07-13,55420
2022-07-14,55412
2022-07-16,55396
2022-07-17,55383
2022-07-18,55381
2022-07-20,55391
2022-07-21,55380
2022-07-22,55371
2022-07-24,55387
2022-07-25,55386
2022-07-26,55382
2022-07-28,55386
2022-07-29,55393
2022-07-30,55395
2022-08-01,55396
2022-08-02,55401
2022-08-03,55392
2022-08-05,55397
2022-08-06,55406
2022-08-07,55428
2022-08-09,55434
2022-08-10,55441
2022-08-11,55446
2022-08-13,55438
2022-08-14,55441
2022-08-15,55456
2022-08-16,55492
2022-08-17,55528
2022-08-18,55555
2022-08-19,55627
2022-08-20,55663
2022-08-21,55685
2022-08-23,55687
2022-08-24,55703
2022-08-25,55707
2022-08-27,55718
2022-08-28,55730
2022-08-29,55728
2022-08-31,55737
2022-09-01,55737
2022-09-02,55726
2022-09-04,55728
2022-09-05,55715
2022-09-06,55715
2022-09-08,55715
2022-09-09,55705
