,follower
2021-08-03,65278
2021-08-04,65391
2021-08-05,65546
2021-08-06,65660
2021-08-07,65773
2021-08-08,65968
2021-08-09,66078
2021-08-10,66193
2021-08-11,66267
2021-08-12,66384
2021-08-13,66457
2021-08-14,66565
2021-08-15,66639
2021-08-16,68225
2021-08-17,68377
2021-08-18,68450
2021-08-19,68524
2021-08-20,68598
2021-08-21,69105
2021-08-22,69391
2021-08-23,69573
2021-08-24,69803
2021-08-25,69914
2021-08-26,70025
2021-08-27,70195
2021-08-28,70233
2021-08-29,70635
2021-08-30,71110
2021-08-31,71185
2021-09-02,71258
2021-09-03,71295
2021-09-04,71369
2021-09-05,71445
2021-09-06,71560
2021-09-07,71596
2021-09-08,71633
2021-09-09,71669
2021-09-10,71742
2021-09-11,71853
2021-09-12,71892
2021-09-13,71964
2021-09-14,72001
2021-09-15,72037
2021-09-16,72111
2021-09-17,72150
2021-09-18,72259
2021-09-19,72331
2021-09-20,72406
2021-09-21,72482
2021-09-22,72519
2021-09-23,72556
2021-09-24,72587
2021-09-25,72664
2021-09-26,72700
2021-09-27,72736
2021-09-28,72768
2021-09-29,72804
2021-09-30,72916
2021-10-01,73026
2021-10-02,73062
2021-10-03,73142
2021-10-04,73186
2021-10-05,73259
2021-10-07,73335
2021-10-09,73368
2021-10-10,73445
2021-10-12,73465
2021-10-13,73475
2021-10-14,73499
2021-10-16,73533
2021-10-17,73569
2021-10-18,73605
2021-10-19,73683
2021-10-20,73719
2021-10-21,73831
2021-10-22,73911
2021-10-23,73983
2021-10-24,74062
2021-10-25,74101
2021-10-26,74140
2021-10-27,74176
2021-10-28,74213
2021-11-02,74333
2021-11-03,74361
2021-11-04,74382
2021-11-05,74420
2021-11-06,74457
2021-11-08,74470
2021-11-09,74537
2021-11-10,74617
2021-11-11,74695
2021-11-12,74769
2021-11-13,74966
2021-11-14,75083
2021-11-15,75294
2021-11-16,75600
2021-11-17,75675
2021-11-18,75752
2021-11-19,75788
2021-11-20,75899
2021-11-21,76013
2021-11-22,76085
2021-12-05,77601
2021-12-06,77718
2021-12-07,77795
2021-12-08,77960
2021-12-09,78214
2021-12-10,78367
2021-12-11,78484
2021-12-12,78601
2021-12-13,78637
2021-12-14,78677
2021-12-15,78719
2021-12-16,78757
2021-12-17,78830
2021-12-18,78904
2021-12-19,78977
2021-12-21,79240
2021-12-22,80179
2021-12-23,80405
2021-12-24,80525
2021-12-25,80847
2021-12-26,81640
2021-12-27,81603
2021-12-28,81679
2021-12-29,81717
2021-12-30,82352
2021-12-31,83004
2022-01-01,83076
2022-01-02,83148
2022-01-03,83221
2022-01-04,83258
2022-01-05,83295
2022-01-07,83354
2022-01-08,83468
2022-01-09,83548
2022-01-10,83585
2022-01-11,83650
2022-01-12,83658
2022-01-13,83701
2022-01-14,83751
2022-01-15,84086
2022-01-16,86109
2022-01-17,87396
2022-01-19,87443
2022-01-20,87515
2022-01-21,87591
2022-01-22,87665
2022-01-23,87739
2022-01-25,87893
2022-01-26,88041
2022-01-27,88080
2022-01-28,88199
2022-01-29,88873
2022-01-30,89329
2022-01-31,89372
2022-02-01,94844
2022-02-04,99217
2022-02-05,100705
2022-02-06,101317
2022-02-07,102033
2022-02-08,102704
2022-02-09,103164
2022-02-10,103424
2022-02-11,103574
2022-02-12,103797
2022-02-13,104112
2022-02-14,104510
2022-02-15,104734
2022-02-16,104843
2022-02-17,104918
2022-02-18,105028
2022-02-19,105138
2022-02-20,105387
2022-02-21,105882
2022-02-22,106624
2022-02-23,107180
2022-02-24,107593
2022-02-25,107955
2022-02-26,108180
2022-02-27,108483
2022-02-28,108557
2022-03-01,108670
2022-03-02,108780
2022-03-03,108818
2022-03-04,108857
2022-03-05,108929
2022-03-06,109043
2022-03-07,109115
2022-03-08,109151
2022-03-10,109183
2022-03-11,109204
2022-03-12,109226
2022-03-13,109378
2022-03-14,109341
2022-03-15,109339
2022-03-17,109336
2022-03-18,111741
2022-03-19,111715
2022-03-20,111679
2022-03-21,111643
2022-03-22,111637
2022-03-23,111778
2022-03-24,111742
2022-03-25,111748
2022-03-26,112443
2022-03-27,112499
2022-03-28,112889
2022-03-29,112811
2022-03-30,112953
2022-03-31,113165
2022-04-01,113211
2022-04-02,113638
2022-04-04,113732
2022-04-06,113771
2022-04-07,113747
2022-04-08,113709
2022-04-09,114061
2022-04-10,115715
2022-04-11,115636
2022-04-12,115596
2022-04-13,115558
2022-04-14,115538
2022-04-15,115500
2022-04-16,115515
2022-04-17,116286
2022-04-18,116170
2022-04-19,116133
2022-04-20,116057
2022-04-21,116240
2022-04-22,116202
2022-04-23,116174
2022-04-25,116138
2022-04-26,116150
2022-04-27,116167
2022-04-28,116271
2022-04-29,116347
2022-04-30,116933
2022-05-01,117511
2022-05-02,117547
2022-05-03,117620
2022-05-04,117704
2022-05-06,117771
2022-05-08,117835
2022-05-09,117907
2022-05-10,117943
2022-05-11,117941
2022-05-12,117977
2022-05-13,118008
2022-05-14,117983
2022-05-15,118019
2022-05-16,118289
2022-05-18,118306
2022-05-19,118477
2022-05-20,118705
2022-05-21,119416
2022-05-22,120093
2022-05-23,120830
2022-05-24,120793
2022-05-25,120829
2022-05-26,120902
2022-05-27,121496
2022-05-28,121585
2022-05-30,121621
2022-05-31,121629
2022-06-01,121665
2022-06-02,121673
2022-06-03,121709
2022-06-04,121782
2022-06-05,121855
2022-06-07,121885
2022-06-08,122183
2022-06-09,122337
2022-06-10,122445
2022-06-11,122626
2022-06-12,122817
2022-06-14,122865
2022-06-15,122881
2022-06-16,122956
2022-06-17,123141
2022-06-18,123382
2022-06-19,123457
2022-06-20,123539
2022-06-21,123833
2022-06-22,123943
2022-06-23,124135
2022-06-24,124208
2022-06-25,124280
2022-06-26,124317
2022-06-27,124354
2022-06-28,124426
2022-06-29,124462
2022-06-30,124730
2022-07-01,124802
2022-07-02,125799
2022-07-03,125763
2022-07-04,125727
2022-07-05,125764
2022-07-06,125792
2022-07-07,125467
2022-07-08,124424
2022-07-09,123396
2022-07-11,123439
2022-07-13,123491
2022-07-14,123527
2022-07-16,123690
2022-07-17,123728
2022-07-18,123836
2022-07-19,123872
2022-07-20,123908
2022-07-21,123928
2022-07-22,124001
2022-07-23,124037
2022-07-24,124149
2022-07-25,124223
2022-07-26,124259
2022-07-27,124295
2022-07-28,124406
2022-07-29,124442
2022-07-30,124482
2022-07-31,124554
2022-08-01,124627
2022-08-02,124663
2022-08-04,124726
2022-08-05,124762
2022-08-06,124799
2022-08-07,124836
2022-08-08,124911
2022-08-09,124947
2022-08-10,124983
2022-08-11,125056
2022-08-12,125171
2022-08-13,125280
2022-08-14,125860
2022-08-15,126800
2022-08-16,129030
2022-08-17,129257
2022-08-18,129073
2022-08-19,129037
2022-08-20,128999
2022-08-21,128998
2022-08-22,129071
2022-08-23,129107
2022-08-24,129143
2022-08-25,129179
2022-08-27,129215
2022-08-28,129235
2022-08-29,129309
2022-08-30,129345
2022-08-31,129417
2022-09-01,129453
2022-09-02,129475
2022-09-03,129513
2022-09-05,129522
2022-09-06,129558
2022-09-07,129561
2022-09-08,129560
2022-09-09,129946
