,follower
2020-07-27,39627
2020-07-28,39776
2020-07-29,39940
2020-07-30,40083
2020-07-31,41922
2020-08-01,42416
2020-08-02,43185
2020-08-03,43259
2020-08-05,43661
2020-08-06,43771
2020-08-07,43955
2020-08-08,44126
2020-08-09,44514
2020-08-10,44751
2020-08-16,46496
2020-08-17,46682
2020-08-18,46957
2020-08-19,47189
2020-08-20,47337
2020-08-21,47488
2020-08-22,47528
2020-08-23,47638
2020-08-24,47711
2020-08-25,47788
2020-08-26,47861
2020-08-27,47934
2020-08-28,48043
2020-08-29,48151
2020-08-30,48260
2020-08-31,48297
2020-09-01,48334
2020-09-02,48410
2020-09-03,48485
2020-09-04,48575
2020-09-05,48725
2020-09-06,48784
2020-09-07,48846
2020-09-08,48891
2020-09-09,48950
2020-09-10,49003
2020-09-12,49071
2020-09-13,49140
2020-09-14,49187
2020-09-15,49240
2020-09-16,49277
2020-09-17,49320
2020-09-18,49357
2020-09-19,51784
2020-09-20,52359
2020-09-21,52471
2020-09-22,52586
2020-09-23,52781
2020-09-24,52893
2020-09-25,53181
2020-09-26,53547
2020-09-27,53620
2020-09-28,53694
2020-09-29,53773
2020-09-30,54374
2020-10-01,54942
2020-10-02,55256
2020-10-03,55402
2020-10-04,55514
2020-10-05,55624
2020-10-06,55700
2020-10-07,55736
2020-10-08,56141
2020-10-09,56255
2020-10-10,56407
2020-10-11,56481
2020-10-12,56524
2020-10-13,56644
2020-10-14,56722
2020-10-15,56764
2020-10-16,56839
2020-10-17,56877
2020-10-18,56913
2020-10-19,56949
2020-10-20,56985
2020-10-21,57098
2020-10-22,57221
2020-10-23,57293
2020-10-24,57405
2020-10-25,57445
2020-10-26,57603
2020-10-27,57762
2020-10-28,57914
2020-10-29,58023
2020-10-30,58140
2020-10-31,58252
2020-11-01,58416
2020-11-02,58489
2020-11-03,58526
2020-11-04,58636
2020-11-05,58672
2020-11-06,58882
2020-11-07,59478
2020-11-08,59624
2020-11-09,59733
2020-11-10,59769
2020-11-11,59920
2020-11-12,59959
2020-11-13,61311
2020-11-14,61803
2020-11-15,62185
2020-11-16,62333
2020-11-17,62443
2020-11-18,62590
2020-11-19,62900
2020-11-20,63159
2020-11-21,63464
2020-11-22,63685
2020-11-23,63834
2020-11-24,63946
2020-11-25,64133
2020-11-26,64290
2020-11-27,64626
2020-11-28,70928
2020-11-29,78429
2020-11-30,78752
2020-12-01,79001
2020-12-02,79243
2020-12-03,79430
2020-12-04,79627
2020-12-05,80051
2020-12-06,80653
2020-12-07,80851
2020-12-08,81076
2020-12-09,81266
2020-12-10,81416
2020-12-11,81727
2020-12-12,82082
2020-12-13,82316
2020-12-14,82505
2020-12-15,82694
2020-12-16,82882
2020-12-17,83104
2020-12-18,83297
2020-12-19,83842
2020-12-20,84591
2020-12-21,84859
2020-12-22,85089
2020-12-23,85242
2020-12-24,85426
2020-12-25,85689
2020-12-26,86036
2020-12-27,86267
2020-12-28,86868
2020-12-29,87101
2020-12-30,87365
2020-12-31,88384
2021-01-01,88896
2021-01-02,89282
2021-01-03,89542
2021-01-04,89733
2021-01-05,89882
2021-01-06,90386
2021-01-07,90616
2021-01-08,90809
2021-01-09,91926
2021-01-10,93221
2021-01-11,93295
2021-01-12,93440
2021-01-13,93554
2021-01-14,93673
2021-01-15,93860
2021-01-16,94008
2021-01-17,94162
2021-01-18,94323
2021-01-19,94476
2021-01-20,94663
2021-01-21,94739
2021-01-22,95274
2021-01-23,95862
2021-01-24,96172
2021-01-25,96452
2021-01-26,96645
2021-01-27,96835
2021-01-28,97022
2021-01-29,97223
2021-01-30,98727
2021-01-31,100844
2021-02-01,101779
2021-02-02,102528
2021-02-03,102794
2021-02-04,102945
2021-02-05,103168
2021-02-06,103280
2021-02-07,103388
2021-02-08,103540
2021-02-09,103896
2021-02-10,104009
2021-02-11,104157
2021-02-12,104398
2021-02-13,104513
2021-02-14,104661
2021-02-15,104930
2021-02-16,105456
2021-02-17,105965
2021-02-18,106412
2021-02-19,107160
2021-02-20,107653
2021-02-21,107963
2021-02-22,108195
2021-02-23,108424
2021-02-24,108709
2021-02-25,108978
2021-02-26,109211
2021-02-27,109472
2021-02-28,109590
2021-03-01,109664
2021-03-02,109814
2021-03-03,109886
2021-03-04,110068
2021-03-05,110141
2021-03-06,110324
2021-03-07,110400
2021-03-08,110553
2021-03-09,110625
2021-03-10,110733
2021-03-11,110807
2021-03-12,110959
2021-03-13,111109
2021-03-14,111182
2021-03-15,111258
2021-03-16,111294
2021-03-17,111366
2021-03-18,111438
2021-03-19,111549
2021-03-20,111921
2021-03-21,111957
2021-03-22,111995
2021-03-23,112030
2021-03-24,112068
2021-03-25,112104
2021-03-26,112212
2021-03-27,112369
2021-03-28,112445
2021-03-29,112483
2021-03-30,112545
2021-03-31,112619
2021-04-01,112659
2021-04-02,112767
2021-04-03,112840
2021-04-04,112953
2021-04-05,112991
2021-04-06,113063
2021-04-08,113056
2021-04-09,114116
2021-04-10,114080
2021-04-11,114154
2021-04-12,114190
2021-04-13,114262
2021-04-14,114512
2021-04-15,114926
2021-04-16,115388
2021-04-17,115739
2021-04-18,115969
2021-04-19,116044
2021-04-20,116156
2021-04-21,116309
2021-04-22,116501
2021-04-23,116649
2021-04-24,116914
2021-04-25,116950
2021-04-26,116987
2021-04-27,117059
2021-04-28,117098
2021-04-29,117173
2021-04-30,117286
2021-05-01,117399
2021-05-02,117511
2021-05-03,118011
2021-05-04,118240
2021-05-05,118384
2021-05-06,118459
2021-05-07,118495
2021-05-08,118612
2021-05-09,118876
2021-05-10,118986
2021-05-11,119062
2021-05-12,119137
2021-05-13,119329
2021-05-14,119444
2021-05-15,119622
2021-05-16,119775
2021-05-17,119811
2021-05-19,119885
2021-05-20,119921
2021-05-21,119957
2021-05-22,120076
2021-05-23,120187
2021-05-24,120298
2021-05-25,120372
2021-05-26,120444
2021-05-27,120521
2021-05-28,120558
2021-05-29,120706
2021-05-30,120744
2021-05-31,120817
2021-06-01,120859
2021-06-02,120895
2021-06-03,120920
2021-06-04,120940
2021-06-05,121012
2021-06-06,121050
2021-06-07,121169
2021-06-08,121400
2021-06-09,121630
2021-06-10,121777
2021-06-11,121886
2021-06-12,122110
2021-06-13,122298
2021-06-14,122447
2021-06-15,122642
2021-06-16,122833
2021-06-17,123023
2021-06-18,123173
2021-06-19,123323
2021-06-20,123398
2021-06-21,123477
2021-06-22,123552
2021-06-23,123705
2021-06-24,123814
2021-06-25,123925
2021-06-26,124071
2021-06-27,124183
2021-06-28,124261
2021-06-29,124338
2021-06-30,124417
2021-07-01,124527
2021-07-02,124563
2021-07-03,124676
2021-07-04,124786
2021-07-05,124859
2021-07-07,124936
2021-07-08,124976
2021-07-09,125009
2021-07-10,125045
2021-07-11,125059
2021-07-12,125089
2021-07-14,125115
2021-07-15,125189
2021-07-16,125262
2021-07-17,125831
2021-07-18,125903
2021-07-19,126014
2021-07-20,126123
2021-07-21,126197
2021-07-22,126269
2021-07-23,126379
2021-07-24,126453
2021-07-25,126536
2021-07-26,126609
2021-07-27,126717
2021-07-28,126789
2021-07-29,126905
2021-07-30,127160
2021-07-31,127520
2021-08-01,127637
2021-08-02,127789
2021-08-03,127903
2021-08-04,127977
2021-08-05,128050
2021-08-06,128110
2021-08-07,128146
2021-08-08,128221
2021-08-09,128329
2021-08-10,128365
2021-08-11,128440
2021-08-12,128515
2021-08-13,128630
2021-08-14,128666
2021-08-15,128704
2021-08-16,128741
2021-08-18,128736
2021-08-19,128739
2021-08-20,128811
2021-08-21,128847
2021-08-22,128887
2021-08-23,128923
2021-08-24,129001
2021-08-25,129078
2021-08-26,130665
2021-08-27,133703
2021-08-28,133780
2021-08-29,133861
2021-08-30,133899
2021-08-31,133974
2021-09-01,134050
2021-09-02,134203
2021-09-03,134770
2021-09-04,135161
2021-09-05,135475
2021-09-06,135587
2021-09-07,135734
2021-09-08,135813
2021-09-09,135969
2021-09-10,136194
2021-09-11,136352
2021-09-12,136464
2021-09-13,136578
2021-09-14,136690
2021-09-15,136764
2021-09-16,136842
2021-09-17,136915
2021-09-18,137028
2021-09-19,137180
2021-09-20,137298
2021-09-21,137335
2021-09-22,137634
2021-09-23,137788
2021-09-24,137899
2021-09-25,138077
2021-09-26,138113
2021-09-27,138150
2021-09-28,138188
2021-09-29,138225
2021-09-30,138262
2021-10-01,138340
2021-10-02,138377
2021-10-03,138487
2021-10-04,138527
2021-10-05,138566
2021-10-06,138606
2021-10-07,138678
2021-10-08,138715
2021-10-10,138751
2021-10-11,138787
2021-10-12,138798
2021-10-13,138834
2021-10-14,138908
2021-10-15,141227
2021-10-16,140679
2021-10-17,140808
2021-10-18,140847
2021-10-19,140887
2021-10-20,141093
2021-10-21,141213
2021-10-22,141288
2021-10-23,141438
2021-10-24,141591
2021-10-25,141929
2021-10-26,142197
2021-10-27,142496
2021-10-28,142644
2021-10-29,142680
2021-11-02,143438
2021-11-03,143779
2021-11-04,144612
2021-11-05,145043
2021-11-06,145558
2021-11-07,146009
2021-11-08,146176
2021-11-09,146293
2021-11-10,146367
2021-11-11,146440
2021-11-12,146513
2021-11-13,146631
2021-11-14,146849
2021-11-15,146932
2021-11-16,147006
2021-11-17,147044
2021-11-18,147422
2021-11-19,147681
2021-11-20,148247
2021-11-21,148480
2021-11-22,148590
2021-12-05,152366
2021-12-06,152444
2021-12-07,152519
2021-12-08,152594
2021-12-09,152689
2021-12-10,152767
2021-12-11,152879
2021-12-12,152955
2021-12-13,153027
2021-12-14,153100
2021-12-15,153252
2021-12-16,153326
2021-12-17,154440
2021-12-18,154625
2021-12-19,154770
2021-12-20,154998
2021-12-21,155102
2021-12-22,155180
2021-12-23,155294
2021-12-24,155380
2021-12-25,155531
2021-12-26,155909
2021-12-27,155982
2021-12-28,156056
2021-12-29,156172
2021-12-30,156210
2021-12-31,156721
2022-01-01,157389
2022-01-02,157994
2022-01-03,158410
2022-01-04,158699
2022-01-05,158979
2022-01-06,159146
2022-01-07,159484
2022-01-08,160680
2022-01-09,161468
2022-01-10,161741
2022-01-11,162057
2022-01-12,162333
2022-01-13,162797
2022-01-14,163387
2022-01-15,165020
2022-01-16,166747
2022-01-17,167652
2022-01-18,168065
2022-01-19,168679
2022-01-20,169043
2022-01-21,169531
2022-01-22,169753
2022-01-23,169934
2022-01-24,170245
2022-01-25,170659
2022-01-26,170993
2022-01-27,171249
2022-01-28,171910
2022-01-29,172676
2022-01-30,173413
2022-01-31,173633
2022-02-01,174043
2022-02-04,176738
2022-02-05,177530
2022-02-06,178277
2022-02-07,178710
2022-02-08,179010
2022-02-09,179432
2022-02-10,179669
2022-02-11,179893
2022-02-12,180237
2022-02-13,180757
2022-02-14,181031
2022-02-15,184063
2022-02-16,186811
2022-02-17,187445
2022-02-18,187599
2022-02-19,187785
2022-02-20,187897
2022-02-21,187970
2022-02-22,188048
2022-02-24,188075
2022-02-25,189134
2022-02-26,189245
2022-02-27,189281
2022-02-28,189406
2022-03-01,189401
2022-03-02,189438
2022-03-03,189474
2022-03-04,189546
2022-03-05,189697
2022-03-06,189733
2022-03-07,189755
2022-03-09,189779
2022-03-10,189805
2022-03-11,189841
2022-03-12,189952
2022-03-13,190301
2022-03-14,191916
2022-03-15,191879
2022-03-16,191901
2022-03-17,191876
2022-03-19,191900
2022-03-20,191900
2022-03-21,191882
2022-03-22,192053
2022-03-23,192564
2022-03-24,192638
2022-03-25,192713
2022-03-26,192791
2022-03-27,192827
2022-03-28,192827
2022-03-29,192996
2022-03-30,193146
2022-04-01,193194
2022-04-02,193275
2022-04-03,193312
2022-04-04,193346
2022-04-05,193388
2022-04-06,193403
2022-04-08,193430
2022-04-09,193717
2022-04-10,196304
2022-04-11,196422
2022-04-12,196612
2022-04-13,196800
2022-04-14,196909
2022-04-15,197023
2022-04-16,197211
2022-04-17,199391
2022-04-18,200705
2022-04-19,200937
2022-04-20,201133
2022-04-21,201285
2022-04-22,201397
2022-04-23,201590
2022-04-24,201668
2022-04-25,201747
2022-04-26,201821
2022-04-27,201934
2022-04-28,202030
2022-04-29,202143
2022-04-30,202291
2022-05-02,202425
2022-05-03,202581
2022-05-04,202739
2022-05-05,202889
2022-05-06,203035
2022-05-07,203255
2022-05-08,203477
2022-05-09,203554
2022-05-10,203663
2022-05-11,203701
2022-05-12,203792
2022-05-13,203903
2022-05-14,204266
2022-05-15,204597
2022-05-16,204806
2022-05-17,204950
2022-05-18,206904
2022-05-19,208248
2022-05-20,208509
2022-05-21,208731
2022-05-22,209622
2022-05-23,209805
2022-05-24,209950
2022-05-25,210209
2022-05-26,210427
2022-05-27,210683
2022-05-28,211169
2022-05-29,211694
2022-05-30,211998
2022-05-31,212294
2022-06-01,212594
2022-06-02,213208
2022-06-03,213710
2022-06-04,214082
2022-06-05,214375
2022-06-06,214752
2022-06-07,215009
2022-06-08,215341
2022-06-09,215635
2022-06-10,216124
2022-06-11,217176
2022-06-12,217309
2022-06-13,217369
2022-06-14,217442
2022-06-15,217515
2022-06-16,218353
2022-06-17,218353
2022-06-18,218462
2022-06-19,218571
2022-06-20,218683
2022-06-21,218755
2022-06-22,218791
2022-06-23,218900
2022-06-24,219046
2022-06-25,219156
2022-06-26,219192
2022-06-27,219265
2022-06-28,219338
2022-06-29,219799
2022-06-30,220856
2022-07-01,222240
2022-07-02,222738
2022-07-03,223001
2022-07-04,223268
2022-07-05,223460
2022-07-06,223961
2022-07-07,224033
2022-07-08,223451
2022-07-09,222901
2022-07-10,223088
2022-07-11,223246
2022-07-12,223551
2022-07-13,223702
2022-07-14,223924
2022-07-15,224175
2022-07-16,224326
2022-07-17,224400
2022-07-18,224587
2022-07-19,224769
2022-07-20,225026
2022-07-21,225206
2022-07-22,226084
2022-07-23,226120
2022-07-24,226267
2022-07-25,226376
2022-07-26,226561
2022-07-27,226708
2022-07-28,226817
2022-07-29,226963
2022-07-30,227315
2022-07-31,227532
2022-08-01,227680
2022-08-02,227824
2022-08-03,227896
2022-08-04,228044
2022-08-05,228228
2022-08-06,228337
2022-08-07,228447
2022-08-08,228628
2022-08-09,228736
2022-08-10,228920
2022-08-11,228994
2022-08-12,229067
2022-08-13,229141
2022-08-14,229287
2022-08-15,229432
2022-08-16,229540
2022-08-17,229688
2022-08-18,229799
2022-08-19,229873
2022-08-20,229909
2022-08-21,229983
2022-08-22,230091
2022-08-23,230204
2022-08-24,230567
2022-08-25,231246
2022-08-26,231730
2022-08-27,232060
2022-08-28,232221
2022-08-29,232377
2022-08-30,232452
2022-08-31,232532
2022-09-01,232608
2022-09-02,232680
2022-09-03,232835
2022-09-04,232943
2022-09-05,233021
2022-09-06,233057
2022-09-07,233094
2022-09-09,233221
