,follower
2020-12-11,27610
2020-12-12,27696
2020-12-13,27753
2020-12-14,27845
2020-12-15,28339
2020-12-16,28579
2020-12-17,28760
2020-12-18,29051
2020-12-19,29408
2020-12-20,29666
2020-12-21,29729
2020-12-22,29793
2020-12-23,29854
2020-12-24,29944
2020-12-25,30005
2020-12-26,30101
2020-12-27,30165
2020-12-28,30228
2020-12-29,30290
2020-12-30,30352
2020-12-31,30449
2021-01-01,30551
2021-01-02,30613
2021-01-03,30676
2021-01-05,30731
2021-01-06,30762
2021-01-07,30793
2021-01-08,30856
2021-01-09,30888
2021-01-10,30950
2021-01-11,31012
2021-01-12,31044
2021-01-13,31077
2021-01-14,31109
2021-01-16,31137
2021-01-17,31169
2021-01-18,31204
2021-01-19,31238
2021-01-20,31270
2021-01-21,31302
2021-01-22,31317
2021-01-24,31349
2021-01-25,31406
2021-01-27,31425
2021-01-28,31489
2021-01-29,31622
2021-01-30,31687
2021-01-31,31751
2021-02-01,31783
2021-02-03,31850
2021-02-04,31949
2021-02-05,32013
2021-02-06,32082
2021-02-07,32198
2021-02-08,32265
2021-02-09,32298
2021-02-10,32402
2021-02-11,32436
2021-02-12,32502
2021-02-13,32536
2021-02-14,32604
2021-02-15,32671
2021-02-16,32705
2021-02-17,32739
2021-02-18,32772
2021-02-19,32839
2021-02-20,32872
2021-02-21,32938
2021-02-23,32967
2021-02-24,32999
2021-02-25,33067
2021-02-26,33104
2021-02-27,33138
2021-02-28,33206
2021-03-02,33257
2021-03-04,33284
2021-03-05,33313
2021-03-06,33381
2021-03-07,33415
2021-03-09,33435
2021-03-10,33445
2021-03-11,33461
2021-03-13,33512
2021-03-15,33531
2021-03-16,33512
2021-03-18,33516
2021-03-19,33524
2021-03-20,33558
2021-03-22,33570
2021-03-23,33602
2021-03-24,33618
2021-03-26,33619
2021-03-27,33618
2021-03-28,33642
2021-03-30,33654
2021-03-31,33630
2021-04-01,33510
2021-04-02,33476
2021-04-03,33437
2021-04-04,33368
2021-04-06,33369
2021-04-07,33367
2021-04-08,33370
2021-04-10,33363
2021-04-11,33358
2021-04-12,33348
2021-04-14,33336
2021-04-15,33319
2021-04-16,33303
2021-04-18,33290
2021-04-19,33278
2021-04-20,33267
2021-04-22,33255
2021-04-23,33244
2021-04-25,33235
2021-04-26,33233
2021-04-27,33230
2021-04-29,33220
2021-04-30,33220
2021-05-01,33225
2021-05-03,33240
2021-05-04,33238
2021-05-05,33249
2021-05-07,33237
2021-05-08,33237
2021-05-09,33271
2021-05-10,33291
2021-05-12,33305
2021-05-13,33334
2021-05-14,33345
2021-05-16,33358
2021-05-17,33362
2021-05-18,33368
2021-05-20,33371
2021-05-21,33345
2021-05-22,33339
2021-05-24,33331
2021-05-25,33329
2021-05-27,33325
2021-05-28,33322
2021-05-29,33320
2021-05-31,33315
2021-06-01,33309
2021-06-02,33297
2021-06-04,33293
2021-06-05,33292
2021-06-06,33303
2021-06-08,33309
2021-06-09,33305
2021-06-10,33291
2021-06-12,33268
2021-06-13,33258
2021-06-14,33240
2021-06-16,33225
2021-06-17,33206
2021-06-18,33198
2021-06-20,33196
2021-06-21,33202
2021-06-22,33192
2021-06-24,33186
2021-06-25,33175
2021-06-27,33164
2021-06-28,33161
2021-06-29,33147
2021-07-01,33128
2021-07-02,33128
2021-07-03,33124
2021-07-05,33118
2021-07-06,33107
2021-07-07,33099
2021-07-09,33087
2021-07-10,33081
2021-07-11,33073
2021-07-13,33067
2021-07-14,33060
2021-07-15,33038
2021-07-17,33038
2021-07-18,33023
2021-07-19,33015
2021-07-21,33018
2021-07-22,33011
2021-07-23,33009
2021-07-25,33008
2021-07-26,33003
2021-07-27,32985
2021-07-29,32965
2021-07-30,32964
2021-07-31,32963
2021-08-02,32951
2021-08-03,32947
2021-08-05,32955
2021-08-06,32943
2021-08-07,32941
2021-08-09,32962
2021-08-10,32958
2021-08-11,32958
2021-08-13,32963
2021-08-14,32959
2021-08-15,32966
2021-08-17,32958
2021-08-18,32953
2021-08-19,32941
2021-08-21,32932
2021-08-22,32921
2021-08-23,32913
2021-08-25,32912
2021-08-26,32909
2021-08-27,32913
2021-08-29,32902
2021-08-30,32907
2021-08-31,32911
2021-09-02,32910
2021-09-03,32906
2021-09-04,32900
2021-09-06,32888
2021-09-07,32889
2021-09-08,32880
2021-09-10,32896
2021-09-11,32920
2021-09-12,32928
2021-09-14,32920
2021-09-15,32918
2021-09-17,32921
2021-09-18,32923
2021-09-19,32920
2021-09-21,32918
2021-09-22,32922
2021-09-23,32915
2021-09-25,32905
2021-09-26,32909
2021-09-27,32905
2021-09-29,32895
2021-09-30,32887
2021-10-01,32882
2021-10-03,32873
2021-10-04,32863
2021-10-05,32858
2021-10-07,32853
2021-10-08,32849
2021-10-09,32845
2021-10-11,32845
2021-10-12,32834
2021-10-14,32831
2021-10-15,32831
2021-10-16,32825
2021-10-18,32822
2021-10-19,32812
2021-10-20,32800
2021-10-22,32789
2021-10-23,32786
2021-10-24,32779
2021-10-26,32776
2021-10-27,32771
2021-10-28,32768
2021-11-02,32735
2021-11-03,32734
2021-11-05,32727
2021-11-06,32723
2021-11-07,32723
2021-11-09,32710
2021-11-10,32705
2021-11-11,32696
2021-11-13,32684
2021-11-14,32688
2021-11-15,32690
2021-11-17,32683
2021-11-18,32673
2021-11-19,32668
2021-11-21,32656
2021-11-22,32633
2021-12-05,32517
2021-12-07,32509
2021-12-08,32501
2021-12-09,32498
2021-12-11,32494
2021-12-12,32487
2021-12-13,32469
2021-12-15,32463
2021-12-16,32462
2021-12-18,32463
2021-12-19,32460
2021-12-20,32457
2021-12-22,32454
2021-12-23,32452
2021-12-24,32453
2021-12-26,32449
2021-12-27,32441
2021-12-28,32430
2021-12-30,32420
2021-12-31,32411
2022-01-01,32409
2022-01-03,32396
2022-01-04,32388
2022-01-06,32382
2022-01-07,32375
2022-01-09,32367
2022-01-10,32358
2022-01-11,32348
2022-01-13,32334
2022-01-14,32320
2022-01-15,32317
2022-01-17,32308
2022-01-18,32308
2022-01-19,32313
2022-01-21,32306
2022-01-22,32309
2022-01-24,32318
2022-01-25,32312
2022-01-26,32311
2022-01-28,32322
2022-01-29,32334
2022-01-30,32339
2022-02-01,32334
2022-02-04,32335
2022-02-05,32340
2022-02-06,32333
2022-02-08,32341
2022-02-09,32361
2022-02-10,32361
2022-02-12,32352
2022-02-13,32346
2022-02-15,32345
2022-02-16,32340
2022-02-17,32334
2022-02-19,32331
2022-02-20,32339
2022-02-21,32344
2022-02-23,32347
2022-02-24,32345
2022-02-25,32344
2022-02-27,32348
2022-02-28,32341
2022-03-01,32344
2022-03-03,32342
2022-03-04,32343
2022-03-05,32344
2022-03-07,32341
2022-03-08,32334
2022-03-09,32331
2022-03-11,32332
2022-03-12,32328
2022-03-13,32324
2022-03-15,32323
2022-03-16,32321
2022-03-17,32316
2022-03-19,32321
2022-03-20,32312
2022-03-21,32299
2022-03-23,32295
2022-03-24,32285
2022-03-25,32276
2022-03-27,32266
2022-03-28,32267
2022-03-29,32259
2022-03-31,32243
2022-04-01,32236
2022-04-02,32222
2022-04-04,32203
2022-04-05,32196
2022-04-06,32186
2022-04-08,32178
2022-04-09,32171
2022-04-10,32158
2022-04-12,32156
2022-04-13,32151
2022-04-14,32142
2022-04-16,32136
2022-04-17,32131
2022-04-18,32119
2022-04-20,32107
2022-04-21,32101
2022-04-22,32091
2022-04-24,32085
2022-04-25,32077
2022-04-27,32067
2022-04-28,32050
2022-04-30,32033
2022-05-01,32038
2022-05-02,32015
2022-05-04,32010
2022-05-05,31995
2022-05-06,31995
2022-05-08,31978
2022-05-09,31974
2022-05-10,31964
2022-05-12,31949
2022-05-13,31934
2022-05-15,31922
2022-05-16,31923
2022-05-17,31919
2022-05-19,31911
2022-05-20,31909
2022-05-21,31909
2022-05-23,31911
2022-05-24,31907
2022-05-25,31900
2022-05-27,31898
2022-05-28,31897
2022-05-29,31898
2022-05-31,31893
2022-06-01,31894
2022-06-02,31883
2022-06-04,31880
2022-06-05,31876
2022-06-06,31872
2022-06-08,31861
2022-06-09,31856
2022-06-10,31850
2022-06-12,31840
2022-06-13,31838
2022-06-14,31834
2022-06-16,31832
2022-06-17,31824
2022-06-18,31816
2022-06-20,31807
2022-06-21,31800
2022-06-22,31800
2022-06-24,31803
2022-06-25,31812
2022-06-26,31817
2022-06-28,31812
2022-06-29,31808
2022-06-30,31802
2022-07-02,31803
2022-07-03,31805
2022-07-04,31803
2022-07-06,31800
2022-07-07,31797
2022-07-08,31794
2022-07-10,31790
2022-07-11,31784
2022-07-12,31786
2022-07-14,31778
2022-07-15,31774
2022-07-16,31759
2022-07-18,31749
2022-07-19,31789
2022-07-20,31888
2022-07-21,31953
2022-07-23,32007
2022-07-25,32022
2022-07-26,32044
2022-07-27,32051
2022-07-28,32117
2022-07-29,32150
2022-07-30,32183
2022-07-31,32203
2022-08-02,32206
2022-08-03,32222
2022-08-04,32256
2022-08-05,32289
2022-08-06,32322
2022-08-07,32355
2022-08-08,32362
2022-08-10,32372
2022-08-11,32403
2022-08-12,32436
2022-08-14,32457
2022-08-15,32475
2022-08-16,32488
2022-08-18,32496
2022-08-19,32504
2022-08-20,32506
2022-08-22,32507
2022-08-23,32511
2022-08-24,32518
2022-08-26,32520
2022-08-27,32530
2022-08-28,32533
2022-08-30,32529
2022-08-31,32532
2022-09-01,32533
2022-09-03,32531
2022-09-04,32536
2022-09-05,32535
2022-09-07,32538
2022-09-08,32532
2022-09-09,32534
