,follower
2021-05-02,142117
2021-05-03,142684
2021-05-04,143055
2021-05-05,143102
2021-05-07,143523
2021-05-08,143634
2021-05-09,143787
2021-05-13,144424
2021-05-14,144705
2021-05-15,145035
2021-05-16,145220
2021-05-21,145616
2021-05-22,145957
2021-05-23,145995
2021-05-24,146303
2021-05-25,146340
2021-05-28,147844
2021-05-29,149111
2021-05-30,149632
2021-05-31,151012
2021-06-03,151432
2021-06-04,151623
2021-06-05,152082
2021-06-06,152461
2021-06-07,152649
2021-06-08,152800
2021-06-11,153298
2021-06-12,153751
2021-06-13,154111
2021-06-14,154382
2021-06-18,155379
2021-06-19,155681
2021-06-20,156017
2021-06-23,156422
2021-06-24,156571
2021-06-25,156719
2021-06-28,157238
2021-07-01,157573
2021-07-03,157797
2021-07-06,158523
2021-07-07,158674
2021-07-08,158829
2021-07-09,159536
2021-07-10,159914
2021-07-11,160186
2021-07-12,160425
2021-07-14,161070
2021-07-15,161587
2021-07-16,162257
2021-07-17,162907
2021-07-18,163558
2021-07-19,164122
2021-07-20,164595
2021-07-21,164984
2021-07-22,165407
2021-07-23,165850
2021-07-24,166248
2021-07-25,168015
2021-07-26,168281
2021-07-27,169117
2021-07-28,169765
2021-07-29,170000
2021-07-30,170270
2021-08-01,170812
2021-08-03,171236
2021-08-04,171435
2021-08-05,171978
2021-08-06,172608
2021-08-07,172872
2021-08-10,173363
2021-08-11,173596
2021-08-12,173796
2021-08-13,174063
2021-08-14,174493
2021-08-17,175164
2021-08-19,175474
2021-08-20,175620
2021-08-22,175986
2021-08-23,176099
2021-08-28,177244
2021-08-30,178050
2021-09-01,178429
2021-09-04,178842
2021-09-07,179069
2021-09-09,179181
2021-09-12,179543
2021-09-17,179831
2021-09-19,180016
2021-09-20,180129
2021-09-22,180361
2021-09-24,180510
2021-09-25,180636
2021-10-01,180897
2021-10-04,181616
2021-10-07,181753
2021-10-11,181824
2021-10-26,183916
2021-11-06,184657
2021-11-07,184695
2021-11-14,185322
2021-11-16,185502
2021-11-17,185963
2021-11-18,186376
2021-11-19,186804
2021-11-20,187093
2021-12-07,189520
2021-12-11,189750
2021-12-13,189906
2021-12-19,190307
2021-12-22,190453
2021-12-23,190525
2021-12-24,190561
2021-12-28,191068
2021-12-30,191177
2022-01-01,191581
2022-01-04,192816
2022-01-06,192928
2022-01-08,193164
2022-01-13,193470
2022-01-14,193585
2022-01-16,194088
2022-01-18,194436
2022-01-21,195284
2022-01-22,195476
2022-01-23,195645
2022-01-26,196114
2022-01-28,196593
2022-01-30,196824
2022-01-31,196968
2022-02-01,200824
2022-02-04,201436
2022-02-05,201813
2022-02-06,201975
2022-02-07,202163
2022-02-13,202728
2022-02-20,204033
2022-02-24,204768
2022-02-25,205453
2022-02-26,206745
2022-02-27,207620
2022-02-28,207922
2022-03-02,208143
2022-03-04,208326
2022-03-05,208549
2022-03-09,209720
2022-03-12,210081
2022-03-13,210303
2022-03-19,214005
2022-03-25,214490
2022-03-26,214488
2022-03-27,214403
2022-03-30,214197
2022-04-10,216486
2022-04-12,216543
2022-04-14,216531
2022-04-17,216628
2022-04-24,216755
2022-04-25,216814
2022-05-02,217809
2022-05-03,217997
2022-05-04,218233
2022-05-06,218617
2022-05-09,219295
2022-05-10,219443
2022-05-11,219557
2022-05-12,219722
2022-05-14,220054
2022-05-15,220630
2022-05-18,220812
2022-05-21,221363
2022-05-22,221543
2022-05-24,221825
2022-05-26,222077
2022-05-27,222564
2022-06-01,223616
2022-06-02,224156
2022-06-03,225409
2022-06-04,226006
2022-06-05,226337
2022-06-06,226675
2022-06-07,226970
2022-06-08,227228
2022-06-09,227447
2022-06-10,227593
2022-06-12,228047
2022-06-14,228378
2022-06-16,228676
2022-06-17,229391
2022-06-18,229799
2022-06-19,231032
2022-06-20,231419
2022-06-21,232187
2022-06-22,233008
2022-06-23,233688
2022-06-24,234026
2022-06-25,234475
2022-06-26,234513
2022-06-27,235820
2022-06-28,236587
2022-06-29,237348
2022-06-30,237385
2022-07-01,239333
2022-07-02,240135
2022-07-03,240990
2022-07-04,241920
2022-07-05,242912
2022-07-06,244360
2022-07-07,245411
2022-07-08,245350
2022-07-09,244927
2022-07-10,246873
2022-07-11,248101
2022-07-12,249810
2022-07-13,251785
2022-07-14,253726
2022-07-15,257955
2022-07-16,261115
2022-07-17,263031
2022-07-18,265528
2022-07-19,268365
2022-07-20,270455
2022-07-21,272223
2022-07-22,274551
2022-07-23,276185
2022-07-24,278038
2022-07-25,283991
2022-07-26,289047
2022-07-27,294226
2022-07-28,301058
2022-07-29,307911
2022-07-30,313010
2022-07-31,317521
2022-08-01,320994
2022-08-02,323877
2022-08-03,326443
2022-08-04,328954
2022-08-05,331828
2022-08-06,335081
2022-08-07,337739
2022-08-08,340221
2022-08-09,342126
2022-08-10,344408
2022-08-11,346610
2022-08-12,348593
2022-08-13,350974
2022-08-14,354022
2022-08-15,356152
2022-08-16,358126
2022-08-17,360384
2022-08-18,362055
2022-08-19,365606
2022-08-20,366829
2022-08-21,368383
2022-08-22,369694
2022-08-23,370875
2022-08-24,371861
2022-08-25,373010
2022-08-26,375518
2022-08-27,377602
2022-08-28,379410
2022-08-29,381075
2022-08-30,382154
2022-08-31,383095
2022-09-01,383705
2022-09-02,384393
2022-09-03,385503
2022-09-04,386422
2022-09-05,386948
2022-09-06,387394
2022-09-07,387837
2022-09-08,388880
2022-09-09,390361
2022-09-10,392049
