date,434334701,480680646,7706705,14387072,480745939,420249427,666726801,741520,421267475,477342747,56748733,690608693,98181,690608704,690608687,477317922,529249,61639371,370687588,392505232,558070433,1750561,690608686,434401868,690608709,455916618,1484169431,666726799,6853766,474369808,472877684,628292885,690608706,477306079,666726803,558070436,690608691,490331391,690608690,690608698,480675481,1155425566,690608714,690608694,472845978,628292881,690608702,472821519,690608695,558070434,690608688,666726802,36795838,666726800,690608689,370689210,455965041,12485637,1405589619,690608712,176836079,690608696,370687372,322210278,1954091502,690608701,319810877,1116072703,690608692,690608711,1739085910,690608710
2019-08-12,26324.0,,,,,24520.0,,,11563.0,,,,,,,,,13558.0,,42666.0,,,,8239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,26959.0,,,,,25156.0,,,11840.0,,,,,,,,,13734.0,,43148.0,,,,8290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,27271.0,,,,,25416.0,,,12028.0,,,,,,,,,14137.0,,43420.0,,,,8360.0,,1681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,
2019-08-15,27592.0,,,,,25976.0,,,12130.0,,,,,,,,,14333.0,,43597.0,,,,8433.0,,2561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0,,,,,,,,,,,,,,,
2019-08-16,27898.0,,,,,26978.0,,,12293.0,,,,,,,,,14454.0,,43756.0,,,,8532.0,,5253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0,,,,,,,,,,,,,,,
2019-08-17,28142.0,,,,,27332.0,,,12426.0,,,,,,,,,14532.0,,43963.0,,,,8651.0,,7245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.0,,,,,,,,,,,,,,,
2019-08-18,28413.0,,,,,27761.0,,,12535.0,,,,,,,,,14629.0,,44079.0,,,,8727.0,,7559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0,,,,,,,,,,,,,,,
2019-08-19,28805.0,,,,,27988.0,,,12770.0,,,,,,,,,14901.0,,44164.0,,,,8796.0,,7741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,,,,,,,,,,,,,,,
2019-08-20,29073.0,,,,,28360.0,,,12953.0,,,,,,,,,15036.0,,44456.0,,,,8970.0,,7871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.0,,,,,,,,,,,,,,,
2019-08-21,29463.0,,,,,28705.0,,,13087.0,,,,,,,,,15130.0,,44664.0,,,,9122.0,,9586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.0,,,,,,,,,,,,,,,
2019-08-22,30016.0,,,,,29381.0,,,13295.0,,,,,,,,,15226.0,,44868.0,,,,9288.0,,9775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,,,,,,,,,,,,,,,
2019-08-23,30412.0,,,,,29865.0,,,13457.0,,,,,,,,,15367.0,,45293.0,,,,9436.0,,10181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.0,,,,,,,,,,,,,,,
2019-08-24,30774.0,,,,,30211.0,,,13774.0,,,,,,,,,15481.0,,45807.0,,,,9604.0,,10335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.0,,,,,,,,,,,,,,,
2019-08-25,31134.0,,,,,30668.0,,,13950.0,,,,,,,,,15562.0,,46101.0,,,,9740.0,,10603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0,,,,,,,,,,,,,,,
2019-08-26,31277.0,,,,,31035.0,,,14081.0,,,,,,,,,15677.0,,46361.0,,,,9802.0,,10734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.0,,,,,,,,,,,,,,,
2019-08-27,31513.0,,,,,31249.0,,,14175.0,,,,,,,,,15712.0,,46732.0,,,,9921.0,,10854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.0,,,,,,,,,,,,,,,
