,follower
2021-09-21,328114
2021-09-22,329463
2021-09-23,330966
2021-09-24,331918
2021-09-25,333965
2021-09-26,335142
2021-09-27,335736
2021-09-28,337035
2021-09-29,338110
2021-09-30,339529
2021-10-01,340768
2021-10-02,342183
2021-10-03,343915
2021-10-04,346103
2021-10-05,348743
2021-10-06,350869
2021-10-07,353176
2021-10-08,355181
2021-10-09,356284
2021-10-10,357715
2021-10-11,358902
2021-10-12,359996
2021-10-13,361088
2021-10-14,362384
2021-10-15,363476
2021-10-16,364572
2021-10-17,365948
2021-10-18,366459
2021-10-19,367342
2021-10-20,368120
2021-10-21,369155
2021-10-22,369893
2021-10-23,371011
2021-10-24,372521
2021-10-25,373292
2021-10-26,374779
2021-10-27,375239
2021-10-28,375778
2021-10-29,376126
2021-11-02,379426
2021-11-03,380018
2021-11-04,380845
2021-11-05,381716
2021-11-06,382672
2021-11-07,383604
2021-11-08,384519
2021-11-09,385407
2021-11-10,385778
2021-11-11,386469
2021-11-12,386919
2021-11-13,388095
2021-11-14,389010
2021-11-15,389385
2021-11-16,390342
2021-11-17,390795
2021-11-18,392079
2021-11-19,393176
2021-11-20,393793
2021-11-21,395177
2021-11-22,396035
2021-11-23,396155
2021-12-05,416614
2021-12-06,420045
2021-12-07,422800
2021-12-08,425104
2021-12-09,428581
2021-12-10,431675
2021-12-11,433705
2021-12-12,436593
2021-12-13,438344
2021-12-14,440464
2021-12-15,441631
2021-12-16,443357
2021-12-17,444537
2021-12-18,446143
2021-12-19,447385
2021-12-20,450042
2021-12-21,451389
2021-12-22,452361
2021-12-23,453837
2021-12-24,456235
2021-12-25,458159
2021-12-26,459809
2021-12-27,461868
2021-12-28,464087
2021-12-29,467099
2021-12-30,469215
2021-12-31,471190
2022-01-01,472468
2022-01-02,473688
2022-01-03,475454
2022-01-04,477187
2022-01-05,478486
2022-01-06,479153
2022-01-07,479676
2022-01-08,480209
2022-01-09,481588
2022-01-10,482075
2022-01-11,483145
2022-01-12,484709
2022-01-13,486220
2022-01-14,487296
2022-01-15,488560
2022-01-16,491780
2022-01-17,493175
2022-01-18,494217
2022-01-19,494884
2022-01-20,495494
2022-01-21,496759
2022-01-22,503759
2022-01-23,505043
2022-01-24,506014
2022-01-25,506342
2022-01-26,506725
2022-01-27,507236
2022-01-28,508429
2022-01-29,512007
2022-01-30,513902
2022-01-31,514502
2022-02-01,519203
2022-02-04,525051
2022-02-05,527465
2022-02-06,529143
2022-02-07,530086
2022-02-08,530899
2022-02-09,531305
2022-02-10,527111
2022-02-11,520047
2022-02-12,519945
2022-02-13,519214
2022-02-14,518813
2022-02-15,518558
2022-02-16,518374
2022-02-17,518409
2022-02-18,518298
2022-02-19,518500
2022-02-20,518471
2022-02-21,518310
2022-02-22,518483
2022-02-23,518852
2022-02-24,518737
2022-02-25,518596
2022-02-26,518750
2022-02-27,518787
2022-02-28,518881
2022-03-01,518973
2022-03-02,519104
2022-03-03,519098
2022-03-04,519357
2022-03-05,519641
2022-03-06,519683
2022-03-07,519594
2022-03-08,520106
2022-03-09,521392
2022-03-10,522288
2022-03-11,523933
2022-03-12,524772
2022-03-13,525460
2022-03-14,525928
2022-03-15,526608
2022-03-16,527320
2022-03-17,527989
2022-03-18,528647
2022-03-19,529926
2022-03-20,533001
2022-03-21,533111
2022-03-22,535247
2022-03-23,536146
2022-03-24,536771
2022-03-25,537430
2022-03-26,538083
2022-03-27,540676
2022-03-28,542820
2022-03-29,545682
2022-03-30,548399
2022-03-31,553231
2022-04-01,556118
2022-04-02,557667
2022-04-03,558924
2022-04-04,559919
2022-04-05,561364
2022-04-06,562873
2022-04-07,563830
2022-04-08,564915
2022-04-09,565689
2022-04-10,568336
2022-04-11,570058
2022-04-12,571407
2022-04-13,572524
2022-04-14,572749
2022-04-15,574066
2022-04-16,574557
2022-04-17,578055
2022-04-18,578709
2022-04-19,579479
2022-04-20,580290
2022-04-21,580375
2022-04-22,581164
2022-04-23,582790
2022-04-24,584208
2022-04-25,584331
2022-04-26,584607
2022-04-27,585270
2022-04-28,586070
2022-04-29,586455
2022-04-30,586781
2022-05-01,586984
2022-05-02,587211
2022-05-03,588332
2022-05-04,588474
2022-05-05,587845
2022-05-06,587507
2022-05-07,587401
2022-05-08,587592
2022-05-09,587738
2022-05-10,588497
2022-05-11,588176
2022-05-12,588154
2022-05-13,588739
2022-05-14,588817
2022-05-15,588999
2022-05-16,589233
2022-05-17,589722
2022-05-18,589916
2022-05-19,589758
2022-05-20,590263
2022-05-21,590375
2022-05-22,590558
2022-05-23,590794
2022-05-24,591079
2022-05-25,591796
2022-05-26,595070
2022-05-27,596931
2022-05-28,597493
2022-05-29,597648
2022-05-30,597991
2022-05-31,599049
2022-06-01,599251
2022-06-02,599397
2022-06-03,599863
2022-06-04,600507
2022-06-05,600758
2022-06-06,601777
2022-06-07,603557
2022-06-08,603971
2022-06-09,604230
2022-06-10,604633
2022-06-11,604815
2022-06-12,605431
2022-06-13,605395
2022-06-14,605507
2022-06-15,605806
2022-06-16,606537
2022-06-17,606954
2022-06-18,607070
2022-06-19,607312
2022-06-20,607496
2022-06-21,608122
2022-06-22,608305
2022-06-23,607130
2022-06-24,606981
2022-06-25,607133
2022-06-26,606670
2022-06-27,606719
2022-06-28,606873
2022-06-29,606983
2022-06-30,606985
2022-07-01,608274
2022-07-02,608349
2022-07-03,608787
2022-07-04,608936
2022-07-05,609088
2022-07-06,609515
2022-07-07,609219
2022-07-08,608678
2022-07-09,607827
2022-07-10,608432
2022-07-11,608541
2022-07-12,608685
2022-07-13,609630
2022-07-14,609899
2022-07-15,610188
2022-07-16,610772
2022-07-17,611280
2022-07-18,611508
2022-07-19,611901
2022-07-20,612125
2022-07-21,612491
2022-07-22,612977
2022-07-23,613546
2022-07-24,614096
2022-07-25,615331
2022-07-26,615973
2022-07-27,616506
2022-07-28,616965
2022-07-29,617274
2022-07-30,617459
2022-07-31,617759
2022-08-01,617945
2022-08-02,617901
2022-08-03,617976
2022-08-04,618747
2022-08-05,619403
2022-08-06,619931
2022-08-07,620758
2022-08-08,621240
2022-08-09,621840
2022-08-10,622492
2022-08-11,622755
2022-08-12,623093
2022-08-13,623594
2022-08-14,624620
2022-08-15,625524
2022-08-16,626096
2022-08-17,626172
2022-08-18,626244
2022-08-19,626656
2022-08-20,627178
2022-08-21,627554
2022-08-22,627555
2022-08-23,628107
2022-08-24,628461
2022-08-25,628659
2022-08-26,628731
2022-08-27,628746
2022-08-28,628853
2022-08-29,629504
2022-08-30,629767
2022-08-31,629694
2022-09-01,629914
2022-09-02,629979
2022-09-03,630223
2022-09-04,630140
2022-09-05,630213
2022-09-06,630253
2022-09-07,630183
2022-09-08,630143
2022-09-09,632527
2022-09-10,632541
