,follower
2022-05-06,259286
2022-05-07,259358
2022-05-08,259358
2022-05-09,259335
2022-05-10,259339
2022-05-11,259602
2022-05-12,259653
2022-05-14,260471
2022-05-15,260653
2022-05-17,260653
2022-05-18,260718
2022-05-19,260642
2022-05-20,260753
2022-05-21,261438
2022-05-22,261402
2022-05-23,261368
2022-05-24,261364
2022-05-25,261513
2022-05-26,262180
2022-05-27,262363
2022-05-28,262528
2022-05-29,264237
2022-05-30,263970
2022-05-31,264281
2022-06-01,263975
2022-06-02,264079
2022-06-04,264047
2022-06-05,264027
2022-06-06,264252
2022-06-07,264326
2022-06-08,264537
2022-06-09,264500
2022-06-10,264515
2022-06-11,264443
2022-06-12,264405
2022-06-13,264333
2022-06-14,264297
2022-06-15,264225
2022-06-16,264789
2022-06-17,264868
2022-06-18,265119
2022-06-19,265009
2022-06-20,265112
2022-06-21,265076
2022-06-22,265306
2022-06-23,265848
2022-06-25,265829
2022-06-26,265866
2022-06-27,265792
2022-06-28,265792
2022-06-29,267291
2022-06-30,267145
2022-07-01,266999
2022-07-02,266925
2022-07-03,266889
2022-07-04,266849
2022-07-05,266824
2022-07-06,266788
2022-07-07,266243
2022-07-08,264725
2022-07-09,263152
2022-07-10,263130
2022-07-11,263214
2022-07-12,263272
2022-07-13,263380
2022-07-14,263453
2022-07-16,263557
2022-07-17,263639
2022-07-18,263637
2022-07-19,263601
2022-07-20,263640
2022-07-21,263652
2022-07-22,263616
2022-07-24,263639
2022-07-25,263747
2022-07-26,263783
2022-07-27,264347
2022-07-28,264422
2022-07-29,264532
2022-07-30,264883
2022-07-31,265032
2022-08-01,264959
2022-08-02,264949
2022-08-03,264912
2022-08-04,265133
2022-08-06,265133
2022-08-08,265164
2022-08-09,265157
2022-08-11,265146
2022-08-12,265147
2022-08-13,265183
2022-08-14,265220
2022-08-15,265222
2022-08-16,265260
2022-08-17,265292
2022-08-19,265264
2022-08-20,265269
2022-08-21,265197
2022-08-22,265206
2022-08-24,265218
2022-08-25,265326
2022-08-26,265362
2022-08-27,265475
2022-08-28,265889
2022-08-30,265866
2022-08-31,265894
2022-09-01,265858
2022-09-02,265822
2022-09-03,265788
2022-09-04,265752
2022-09-05,265720
2022-09-06,265684
2022-09-07,265647
2022-09-09,265965
